age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
57,technician,married,tertiary,no,121,no,no,cellular,21,aug,135,2,-1,0,unknown,no,2026-06-03 14:00:00
32,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20,4,-1,0,unknown,no,2026-06-03 15:00:00
33,technician,married,secondary,no,0,no,no,cellular,25,aug,72,2,-1,0,unknown,no,2026-06-03 16:00:00
50,management,divorced,tertiary,no,0,no,no,cellular,18,nov,154,1,-1,0,unknown,no,2026-06-03 17:00:00
49,management,married,tertiary,no,-969,no,no,cellular,30,jan,61,2,2,1,other,no,2026-06-03 18:00:00
44,blue-collar,married,secondary,no,337,yes,no,telephone,28,jul,257,3,-1,0,unknown,no,2026-06-03 19:00:00
54,technician,married,tertiary,no,98,no,no,cellular,8,aug,420,4,-1,0,unknown,no,2026-06-03 20:00:00
52,management,married,tertiary,no,1564,yes,no,cellular,17,jul,493,1,-1,0,unknown,no,2026-06-03 21:00:00
47,services,married,secondary,no,-835,yes,yes,unknown,25,jun,231,1,-1,0,unknown,no,2026-06-03 22:00:00
26,technician,divorced,tertiary,no,278,yes,yes,cellular,7,jul,1467,1,-1,0,unknown,no,2026-06-03 23:00:00
47,services,married,secondary,no,24,no,no,cellular,11,aug,271,3,-1,0,unknown,no,2026-06-04 00:00:00
33,management,married,tertiary,no,679,no,no,cellular,5,aug,1109,2,-1,0,unknown,yes,2026-06-04 01:00:00
37,entrepreneur,single,secondary,no,2543,no,no,cellular,22,jun,69,4,-1,0,unknown,no,2026-06-04 02:00:00
57,blue-collar,married,primary,no,1502,yes,no,unknown,28,may,269,2,-1,0,unknown,no,2026-06-04 03:00:00
47,services,married,primary,no,504,no,yes,unknown,18,jun,156,3,-1,0,unknown,no,2026-06-04 04:00:00
47,blue-collar,married,secondary,no,1968,yes,no,cellular,31,jul,394,2,-1,0,unknown,no,2026-06-04 05:00:00
53,retired,married,secondary,no,357,no,no,unknown,18,jun,154,2,-1,0,unknown,no,2026-06-04 06:00:00
31,blue-collar,single,secondary,no,350,yes,no,cellular,5,may,383,5,-1,0,unknown,no,2026-06-04 07:00:00
30,management,single,tertiary,no,0,no,no,cellular,8,aug,88,5,-1,0,unknown,no,2026-06-04 08:00:00
48,blue-collar,married,primary,no,-254,no,yes,cellular,29,aug,134,4,-1,0,unknown,no,2026-06-04 09:00:00
28,unemployed,single,secondary,yes,-353,yes,no,unknown,12,may,89,3,-1,0,unknown,no,2026-06-04 10:00:00
25,student,single,secondary,no,331,no,no,telephone,26,aug,170,4,-1,0,unknown,yes,2026-06-04 11:00:00
27,admin.,single,secondary,no,-541,yes,yes,unknown,13,may,153,1,-1,0,unknown,no,2026-06-04 12:00:00
54,services,divorced,unknown,no,2177,no,no,unknown,20,may,134,5,-1,0,unknown,no,2026-06-04 13:00:00
25,blue-collar,married,secondary,no,316,yes,yes,unknown,19,may,360,2,-1,0,unknown,no,2026-06-04 14:00:00
27,admin.,single,secondary,no,292,yes,no,cellular,12,may,53,9,362,8,other,no,2026-06-04 15:00:00
40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no,2026-06-04 16:00:00
34,services,single,secondary,no,1157,yes,no,unknown,21,may,103,2,-1,0,unknown,no,2026-06-04 17:00:00
50,technician,married,primary,no,570,no,no,unknown,20,jun,21,3,-1,0,unknown,no,2026-06-04 18:00:00
33,blue-collar,married,primary,no,-457,yes,yes,cellular,6,may,128,1,350,1,failure,no,2026-06-04 19:00:00
38,management,married,tertiary,no,413,no,no,cellular,13,apr,240,1,179,2,failure,yes,2026-06-04 20:00:00
51,technician,married,tertiary,no,7338,no,no,cellular,18,nov,82,1,-1,0,unknown,no,2026-06-04 21:00:00
29,blue-collar,married,secondary,no,37,yes,no,cellular,11,may,138,3,353,1,other,no,2026-06-04 22:00:00
38,technician,married,secondary,no,0,yes,no,cellular,22,jul,1545,1,-1,0,unknown,yes,2026-06-04 23:00:00
41,unemployed,married,tertiary,no,28,yes,no,cellular,4,feb,358,2,-1,0,unknown,no,2026-06-05 00:00:00
31,entrepreneur,single,tertiary,no,150,yes,no,unknown,23,may,83,2,-1,0,unknown,no,2026-06-05 01:00:00
37,technician,married,tertiary,no,0,no,no,cellular,20,nov,53,3,-1,0,unknown,no,2026-06-05 02:00:00
46,services,married,secondary,no,1400,no,no,unknown,23,jun,25,2,-1,0,unknown,no,2026-06-05 03:00:00
60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,-1,0,unknown,yes,2026-06-05 04:00:00
40,blue-collar,single,secondary,no,1101,yes,no,unknown,16,may,214,1,-1,0,unknown,no,2026-06-05 05:00:00
41,admin.,single,secondary,no,4464,yes,no,telephone,21,jul,1425,2,-1,0,unknown,no,2026-06-05 06:00:00
32,technician,married,tertiary,no,1129,yes,no,unknown,23,may,189,1,-1,0,unknown,no,2026-06-05 07:00:00
32,management,single,tertiary,no,2016,no,no,cellular,13,apr,232,1,348,1,success,yes,2026-06-05 08:00:00
55,management,married,tertiary,no,2537,no,no,cellular,19,aug,97,5,-1,0,unknown,no,2026-06-05 09:00:00
40,blue-collar,divorced,primary,no,21,yes,no,unknown,9,may,584,1,-1,0,unknown,no,2026-06-05 10:00:00
26,technician,single,secondary,no,223,no,yes,cellular,21,jul,1002,3,-1,0,unknown,yes,2026-06-05 11:00:00
39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,-1,0,unknown,no,2026-06-05 12:00:00
57,admin.,divorced,secondary,no,3058,yes,no,unknown,8,may,268,1,-1,0,unknown,no,2026-06-05 13:00:00
59,management,divorced,tertiary,no,6144,yes,no,cellular,25,aug,56,5,-1,0,unknown,no,2026-06-05 14:00:00
54,management,married,tertiary,no,1353,yes,no,unknown,27,may,119,2,-1,0,unknown,no,2026-06-05 15:00:00
31,management,married,secondary,no,6943,yes,no,unknown,14,may,109,1,-1,0,unknown,no,2026-06-05 16:00:00
49,blue-collar,married,primary,no,247,no,yes,cellular,22,jul,283,1,-1,0,unknown,no,2026-06-05 17:00:00
29,admin.,single,secondary,no,65,yes,no,cellular,14,may,9,6,-1,0,unknown,no,2026-06-05 18:00:00
47,technician,married,secondary,no,0,yes,no,cellular,30,apr,81,1,164,1,failure,no,2026-06-05 19:00:00
27,blue-collar,married,primary,no,0,no,no,telephone,2,feb,45,1,-1,0,unknown,no,2026-06-05 20:00:00
31,technician,married,secondary,yes,-367,yes,no,cellular,18,jul,474,2,-1,0,unknown,yes,2026-06-05 21:00:00
61,blue-collar,married,primary,no,625,yes,no,unknown,19,may,158,2,-1,0,unknown,no,2026-06-05 22:00:00
32,management,divorced,tertiary,no,219,yes,no,cellular,16,jul,111,1,-1,0,unknown,no,2026-06-05 23:00:00
39,services,married,secondary,no,0,yes,no,telephone,10,jul,29,1,-1,0,unknown,no,2026-06-06 00:00:00
42,blue-collar,married,primary,no,1401,yes,no,unknown,5,jun,627,1,-1,0,unknown,no,2026-06-06 01:00:00
41,admin.,married,secondary,no,351,yes,no,unknown,5,may,518,1,-1,0,unknown,no,2026-06-06 02:00:00
44,technician,married,secondary,no,366,no,yes,cellular,18,aug,212,12,-1,0,unknown,no,2026-06-06 03:00:00
31,technician,married,secondary,no,0,no,no,cellular,20,aug,117,4,-1,0,unknown,no,2026-06-06 04:00:00
30,management,single,tertiary,no,3625,yes,no,unknown,23,may,469,2,-1,0,unknown,no,2026-06-06 05:00:00
36,technician,single,secondary,no,634,yes,no,cellular,6,may,281,2,250,2,failure,no,2026-06-06 06:00:00
30,technician,single,secondary,no,23,yes,no,unknown,9,may,137,1,-1,0,unknown,no,2026-06-06 07:00:00
50,services,married,secondary,no,0,yes,no,cellular,28,jul,88,3,-1,0,unknown,no,2026-06-06 08:00:00
32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,-1,0,unknown,no,2026-06-06 09:00:00
52,unemployed,married,secondary,no,5091,no,no,cellular,26,may,309,1,-1,0,unknown,no,2026-06-06 10:00:00
48,technician,married,secondary,no,0,no,no,cellular,28,jul,240,3,-1,0,unknown,no,2026-06-06 11:00:00
44,technician,single,tertiary,no,643,no,no,cellular,26,may,222,3,-1,0,unknown,no,2026-06-06 12:00:00
74,retired,married,tertiary,no,1742,no,no,cellular,28,oct,1092,1,-1,0,unknown,no,2026-06-06 13:00:00
34,entrepreneur,single,tertiary,no,1295,yes,no,cellular,3,feb,246,1,-1,0,unknown,no,2026-06-06 14:00:00
48,blue-collar,divorced,secondary,no,501,yes,no,cellular,15,may,12,5,-1,0,unknown,no,2026-06-06 15:00:00
41,admin.,married,secondary,no,14968,no,no,cellular,23,jul,1360,4,-1,0,unknown,yes,2026-06-06 16:00:00
42,technician,single,secondary,no,1364,yes,no,unknown,15,may,1867,6,-1,0,unknown,yes,2026-06-06 17:00:00
35,self-employed,single,tertiary,no,-30,no,no,cellular,4,feb,218,2,-1,0,unknown,no,2026-06-06 18:00:00
30,admin.,single,secondary,no,523,no,yes,cellular,3,mar,83,1,-1,0,unknown,yes,2026-06-06 19:00:00
38,management,married,tertiary,no,980,no,no,unknown,3,jun,662,5,-1,0,unknown,no,2026-06-06 20:00:00
43,technician,single,secondary,yes,685,yes,no,cellular,31,jul,94,2,-1,0,unknown,no,2026-06-06 21:00:00
44,technician,married,secondary,no,10888,yes,no,cellular,18,nov,67,1,105,1,failure,no,2026-06-06 22:00:00
35,blue-collar,single,primary,no,1147,yes,yes,telephone,7,may,29,1,-1,0,unknown,no,2026-06-06 23:00:00
48,retired,married,secondary,no,264,yes,yes,cellular,17,nov,107,2,-1,0,unknown,no,2026-06-07 00:00:00
33,technician,divorced,tertiary,no,839,yes,no,unknown,28,may,469,3,-1,0,unknown,no,2026-06-07 01:00:00
33,services,married,secondary,no,70,no,no,cellular,17,jul,378,7,-1,0,unknown,no,2026-06-07 02:00:00
71,retired,married,secondary,no,3,no,no,cellular,13,aug,1175,3,189,1,other,no,2026-06-07 03:00:00
39,blue-collar,single,secondary,no,369,no,yes,cellular,20,nov,224,1,-1,0,unknown,no,2026-06-07 04:00:00
29,blue-collar,married,secondary,no,416,yes,no,unknown,14,may,1118,2,-1,0,unknown,no,2026-06-07 05:00:00
27,management,single,tertiary,no,20585,no,no,cellular,15,jun,188,1,-1,0,unknown,yes,2026-06-07 06:00:00
35,blue-collar,married,primary,no,2212,yes,no,cellular,14,may,320,2,353,4,other,no,2026-06-07 07:00:00
54,unemployed,married,tertiary,no,1180,no,no,cellular,19,nov,394,2,-1,0,unknown,no,2026-06-07 08:00:00
51,housemaid,married,secondary,no,294,no,no,cellular,20,nov,640,1,-1,0,unknown,no,2026-06-07 09:00:00
47,management,married,secondary,no,-1,no,no,cellular,6,aug,302,4,-1,0,unknown,no,2026-06-07 10:00:00
59,retired,married,secondary,no,1173,no,no,unknown,9,jun,77,2,-1,0,unknown,no,2026-06-07 11:00:00
32,admin.,single,secondary,no,2326,yes,no,unknown,20,jun,62,3,-1,0,unknown,no,2026-06-07 12:00:00
29,technician,married,secondary,no,1599,yes,no,cellular,8,may,36,1,-1,0,unknown,no,2026-06-07 13:00:00
43,blue-collar,married,secondary,no,1335,yes,no,unknown,6,may,371,2,-1,0,unknown,no,2026-06-07 14:00:00
47,admin.,married,secondary,no,24556,no,no,telephone,20,oct,309,1,-1,0,unknown,no,2026-06-07 15:00:00
41,admin.,married,secondary,no,4320,yes,no,unknown,5,jun,245,2,-1,0,unknown,no,2026-06-07 16:00:00
34,technician,single,secondary,no,649,no,no,cellular,7,aug,124,3,-1,0,unknown,no,2026-06-07 17:00:00
28,blue-collar,single,secondary,yes,-2,yes,yes,cellular,13,may,172,2,364,5,failure,no,2026-06-07 18:00:00
46,technician,divorced,tertiary,no,405,yes,no,unknown,15,may,231,1,-1,0,unknown,no,2026-06-07 19:00:00
31,management,single,tertiary,no,347,yes,no,cellular,27,aug,59,6,-1,0,unknown,no,2026-06-07 20:00:00
55,blue-collar,married,primary,no,145,no,no,telephone,2,feb,59,3,5,2,other,no,2026-06-07 21:00:00
37,blue-collar,married,secondary,no,-57,yes,yes,cellular,7,may,55,5,-1,0,unknown,no,2026-06-07 22:00:00
33,blue-collar,married,secondary,no,1541,yes,no,unknown,23,may,423,2,-1,0,unknown,no,2026-06-07 23:00:00
53,technician,divorced,secondary,no,173,no,yes,cellular,21,nov,412,2,143,1,failure,no,2026-06-08 00:00:00
49,unemployed,married,primary,no,157,yes,no,cellular,2,feb,131,2,-1,0,unknown,no,2026-06-08 01:00:00
57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,no,2026-06-08 02:00:00
47,blue-collar,married,primary,no,2269,yes,no,cellular,18,may,132,1,279,2,failure,no,2026-06-08 03:00:00
58,blue-collar,married,primary,no,42,yes,no,cellular,9,feb,96,6,264,3,failure,no,2026-06-08 04:00:00
24,services,single,secondary,no,414,yes,no,cellular,18,may,493,1,370,1,other,yes,2026-06-08 05:00:00
41,technician,married,unknown,no,30,yes,no,cellular,10,jul,151,1,-1,0,unknown,no,2026-06-08 06:00:00
27,student,single,secondary,no,1925,no,no,cellular,22,may,190,1,-1,0,unknown,no,2026-06-08 07:00:00
58,retired,married,tertiary,no,136,no,no,cellular,28,aug,211,6,-1,0,unknown,no,2026-06-08 08:00:00
41,management,married,tertiary,no,254,no,no,cellular,9,jun,183,2,294,2,failure,yes,2026-06-08 09:00:00
52,management,married,tertiary,no,0,yes,no,cellular,9,jul,197,1,-1,0,unknown,no,2026-06-08 10:00:00
36,unemployed,married,secondary,no,1766,no,no,unknown,11,jun,595,2,-1,0,unknown,yes,2026-06-08 11:00:00
31,management,married,tertiary,no,1183,yes,no,unknown,27,may,676,6,-1,0,unknown,no,2026-06-08 12:00:00
30,services,single,secondary,yes,-366,yes,no,cellular,18,jul,516,1,-1,0,unknown,yes,2026-06-08 13:00:00
32,technician,single,secondary,no,26,no,yes,cellular,25,jul,110,1,-1,0,unknown,no,2026-06-08 14:00:00
57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,yes,2026-06-08 15:00:00
42,management,married,unknown,no,587,yes,no,unknown,19,jun,16,9,-1,0,unknown,no,2026-06-08 16:00:00
34,blue-collar,married,primary,no,1756,yes,yes,cellular,11,may,58,1,-1,0,unknown,no,2026-06-08 17:00:00
37,housemaid,single,secondary,no,-178,yes,no,unknown,6,jun,122,5,-1,0,unknown,no,2026-06-08 18:00:00
52,services,married,secondary,no,659,no,no,cellular,27,oct,113,1,-1,0,unknown,yes,2026-06-08 19:00:00
41,technician,married,tertiary,no,231,no,no,cellular,26,aug,428,2,-1,0,unknown,yes,2026-06-08 20:00:00
36,technician,married,tertiary,no,3043,yes,no,cellular,9,jul,254,1,-1,0,unknown,no,2026-06-08 21:00:00
41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown,no,2026-06-08 22:00:00
34,technician,divorced,secondary,no,89,yes,no,unknown,27,jun,101,5,-1,0,unknown,no,2026-06-08 23:00:00
35,admin.,single,secondary,no,3,yes,no,unknown,28,may,330,5,-1,0,unknown,no,2026-06-09 00:00:00
29,student,single,secondary,no,154,yes,no,cellular,13,may,20,6,358,9,failure,no,2026-06-09 01:00:00
34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,no,2026-06-09 02:00:00
39,services,married,secondary,no,2758,no,no,cellular,4,feb,658,3,-1,0,unknown,yes,2026-06-09 03:00:00
38,admin.,divorced,secondary,no,74,yes,no,cellular,23,jul,279,3,-1,0,unknown,no,2026-06-09 04:00:00
44,management,married,primary,no,294,no,no,cellular,16,apr,165,3,-1,0,unknown,yes,2026-06-09 05:00:00
46,management,married,tertiary,no,0,no,no,cellular,15,jun,83,4,-1,0,unknown,no,2026-06-09 06:00:00
37,services,married,secondary,no,405,yes,no,unknown,21,may,51,2,-1,0,unknown,no,2026-06-09 07:00:00
43,entrepreneur,single,secondary,no,5705,no,yes,cellular,16,jul,173,2,-1,0,unknown,no,2026-06-09 08:00:00
44,technician,married,secondary,no,358,no,no,unknown,5,jun,179,1,-1,0,unknown,no,2026-06-09 09:00:00
47,retired,married,tertiary,no,1225,yes,yes,cellular,29,jan,191,3,227,2,failure,no,2026-06-09 10:00:00
46,management,married,primary,no,-292,yes,no,telephone,17,nov,100,1,-1,0,unknown,no,2026-06-09 11:00:00
45,blue-collar,married,primary,no,147,no,no,cellular,14,aug,109,3,-1,0,unknown,no,2026-06-09 12:00:00
55,technician,single,secondary,no,3339,yes,no,unknown,2,jun,63,1,-1,0,unknown,no,2026-06-09 13:00:00
52,technician,married,secondary,no,118,no,no,cellular,28,aug,16,20,-1,0,unknown,no,2026-06-09 14:00:00
55,technician,married,unknown,no,851,yes,no,cellular,30,jan,138,1,270,2,failure,no,2026-06-09 15:00:00
51,management,single,secondary,no,1610,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes,2026-06-09 16:00:00
53,technician,married,tertiary,no,395,no,no,cellular,29,oct,136,1,148,1,failure,yes,2026-06-09 17:00:00
54,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,1,-1,0,unknown,no,2026-06-09 18:00:00
26,admin.,single,tertiary,no,689,no,no,cellular,25,mar,78,1,-1,0,unknown,no,2026-06-09 19:00:00
28,admin.,married,secondary,no,170,yes,yes,unknown,21,may,492,1,-1,0,unknown,no,2026-06-09 20:00:00
36,technician,married,tertiary,no,911,yes,yes,cellular,25,may,117,2,21,3,failure,yes,2026-06-09 21:00:00
53,technician,married,primary,no,6181,no,no,cellular,14,jul,817,2,209,3,other,yes,2026-06-09 22:00:00
27,admin.,single,secondary,no,18188,yes,no,unknown,12,jun,541,17,-1,0,unknown,yes,2026-06-09 23:00:00
36,blue-collar,single,secondary,no,1822,yes,no,cellular,8,apr,952,1,323,1,other,yes,2026-06-10 00:00:00
37,technician,married,secondary,no,77,yes,yes,cellular,21,nov,44,1,-1,0,unknown,no,2026-06-10 01:00:00
36,unemployed,married,secondary,no,-35,no,no,cellular,30,jan,339,3,-1,0,unknown,no,2026-06-10 02:00:00
47,services,divorced,secondary,no,-288,yes,no,unknown,28,may,107,7,-1,0,unknown,no,2026-06-10 03:00:00
46,services,married,primary,no,741,no,no,unknown,17,jun,161,3,-1,0,unknown,no,2026-06-10 04:00:00
58,unemployed,married,secondary,no,0,no,no,unknown,3,jul,84,1,-1,0,unknown,no,2026-06-10 05:00:00
33,services,divorced,unknown,no,392,yes,no,cellular,15,jul,753,4,-1,0,unknown,no,2026-06-10 06:00:00
38,management,married,tertiary,no,1276,no,no,cellular,17,may,272,2,182,3,success,yes,2026-06-10 07:00:00
38,management,single,secondary,no,399,yes,no,cellular,11,aug,367,4,-1,0,unknown,no,2026-06-10 08:00:00
36,entrepreneur,divorced,tertiary,no,219,no,no,cellular,26,aug,358,4,-1,0,unknown,no,2026-06-10 09:00:00
41,blue-collar,married,primary,yes,76,no,yes,cellular,10,jul,439,1,-1,0,unknown,no,2026-06-10 10:00:00
59,management,single,tertiary,no,684,no,no,cellular,13,aug,48,13,-1,0,unknown,no,2026-06-10 11:00:00
34,housemaid,divorced,secondary,no,787,yes,no,cellular,15,may,665,1,-1,0,unknown,no,2026-06-10 12:00:00
29,admin.,single,secondary,no,1448,no,no,cellular,10,mar,217,1,184,7,other,no,2026-06-10 13:00:00
32,technician,married,secondary,no,374,no,no,cellular,6,aug,119,6,-1,0,unknown,no,2026-06-10 14:00:00
41,blue-collar,married,secondary,no,-194,no,yes,cellular,10,jul,307,1,-1,0,unknown,no,2026-06-10 15:00:00
42,technician,married,tertiary,no,921,no,no,cellular,5,aug,531,3,-1,0,unknown,yes,2026-06-10 16:00:00
36,housemaid,married,primary,no,531,no,no,cellular,28,apr,151,3,-1,0,unknown,no,2026-06-10 17:00:00
36,blue-collar,married,tertiary,yes,-530,yes,no,cellular,21,nov,36,2,-1,0,unknown,no,2026-06-10 18:00:00
58,blue-collar,divorced,primary,no,2716,no,no,cellular,20,nov,163,2,-1,0,unknown,no,2026-06-10 19:00:00
58,retired,divorced,primary,no,6,no,no,unknown,16,may,228,1,-1,0,unknown,no,2026-06-10 20:00:00
33,blue-collar,married,primary,no,134,yes,no,unknown,9,may,91,2,-1,0,unknown,no,2026-06-10 21:00:00
49,admin.,married,primary,no,458,yes,no,unknown,8,may,381,1,-1,0,unknown,no,2026-06-10 22:00:00
37,technician,married,secondary,no,407,yes,no,cellular,11,jul,141,2,-1,0,unknown,no,2026-06-10 23:00:00
