age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
31,management,married,tertiary,no,1260,no,yes,unknown,21,may,93,1,-1,0,unknown,no,2024-09-09 20:00:00
34,services,single,tertiary,no,88,no,no,cellular,26,feb,180,1,-1,0,unknown,no,2024-09-09 21:00:00
74,retired,married,primary,no,5539,no,no,cellular,3,feb,253,2,181,1,success,no,2024-09-09 22:00:00
27,technician,married,tertiary,no,10451,yes,no,cellular,2,feb,45,1,-1,0,unknown,no,2024-09-09 23:00:00
59,admin.,married,secondary,no,1089,no,no,telephone,3,feb,264,2,-1,0,unknown,no,2024-09-10 00:00:00
31,self-employed,married,tertiary,no,1015,no,no,cellular,8,aug,112,2,-1,0,unknown,no,2024-09-10 01:00:00
36,technician,married,tertiary,no,543,yes,no,cellular,15,apr,225,2,-1,0,unknown,no,2024-09-10 02:00:00
48,management,married,tertiary,no,0,yes,no,cellular,10,jul,108,1,-1,0,unknown,no,2024-09-10 03:00:00
56,entrepreneur,married,secondary,no,339,yes,no,cellular,26,may,251,1,98,3,other,no,2024-09-10 04:00:00
32,self-employed,married,tertiary,no,189,yes,no,unknown,6,jun,106,2,-1,0,unknown,no,2024-09-10 05:00:00
45,unemployed,divorced,secondary,no,728,yes,yes,cellular,18,nov,107,1,-1,0,unknown,no,2024-09-10 06:00:00
52,technician,divorced,tertiary,no,0,no,no,cellular,18,jul,454,1,-1,0,unknown,no,2024-09-10 07:00:00
29,blue-collar,married,secondary,no,-49,yes,yes,cellular,21,jul,210,1,-1,0,unknown,no,2024-09-10 08:00:00
35,blue-collar,single,unknown,yes,-532,yes,no,unknown,7,may,149,1,-1,0,unknown,no,2024-09-10 09:00:00
46,technician,married,secondary,no,317,yes,yes,cellular,2,feb,24,7,250,1,failure,no,2024-09-10 10:00:00
50,blue-collar,married,secondary,no,5,no,no,unknown,19,jun,170,7,-1,0,unknown,no,2024-09-10 11:00:00
32,technician,single,secondary,no,129,yes,no,cellular,7,may,213,1,-1,0,unknown,no,2024-09-10 12:00:00
38,blue-collar,married,secondary,no,825,yes,no,cellular,17,apr,235,1,-1,0,unknown,no,2024-09-10 13:00:00
38,management,married,tertiary,no,0,yes,no,cellular,13,may,537,5,303,2,failure,no,2024-09-10 14:00:00
31,management,divorced,tertiary,yes,10,yes,yes,cellular,5,may,167,1,-1,0,unknown,no,2024-09-10 15:00:00
42,blue-collar,married,primary,no,560,yes,yes,cellular,18,nov,139,2,-1,0,unknown,no,2024-09-10 16:00:00
32,blue-collar,married,secondary,no,1,yes,no,cellular,18,nov,77,3,-1,0,unknown,no,2024-09-10 17:00:00
40,technician,married,secondary,no,372,yes,no,cellular,21,nov,365,1,100,2,failure,no,2024-09-10 18:00:00
30,technician,single,tertiary,no,69,no,no,cellular,21,aug,300,1,-1,0,unknown,no,2024-09-10 19:00:00
58,retired,married,primary,no,121,yes,no,unknown,5,may,50,1,-1,0,unknown,no,2024-09-10 20:00:00
73,retired,married,unknown,no,3443,no,no,telephone,4,sep,770,3,-1,0,unknown,yes,2024-09-10 21:00:00
57,management,married,tertiary,no,10583,no,no,cellular,22,jun,295,3,-1,0,unknown,yes,2024-09-10 22:00:00
30,blue-collar,married,secondary,no,1131,yes,yes,unknown,27,jun,148,5,-1,0,unknown,no,2024-09-10 23:00:00
35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,2,89,2,success,yes,2024-09-11 00:00:00
59,retired,married,secondary,no,5744,no,no,unknown,18,jun,632,1,-1,0,unknown,no,2024-09-11 01:00:00
42,management,single,tertiary,no,1156,yes,no,unknown,4,jul,62,1,-1,0,unknown,no,2024-09-11 02:00:00
42,services,married,secondary,no,774,no,no,cellular,28,jan,997,1,-1,0,unknown,yes,2024-09-11 03:00:00
50,blue-collar,married,tertiary,no,676,no,no,unknown,11,jun,159,1,-1,0,unknown,no,2024-09-11 04:00:00
60,management,married,tertiary,no,13546,no,no,cellular,17,apr,452,3,-1,0,unknown,yes,2024-09-11 05:00:00
35,self-employed,single,tertiary,no,398,no,no,cellular,5,jul,101,3,-1,0,unknown,no,2024-09-11 06:00:00
39,management,married,tertiary,no,1795,no,no,cellular,8,aug,922,7,-1,0,unknown,yes,2024-09-11 07:00:00
50,blue-collar,married,secondary,no,2641,yes,no,unknown,30,may,97,3,-1,0,unknown,no,2024-09-11 08:00:00
27,blue-collar,married,primary,no,52,no,yes,cellular,7,jul,185,1,-1,0,unknown,no,2024-09-11 09:00:00
83,retired,divorced,primary,no,2619,no,no,telephone,16,oct,181,2,-1,0,unknown,no,2024-09-11 10:00:00
39,management,single,tertiary,no,1340,yes,no,cellular,20,apr,287,3,-1,0,unknown,no,2024-09-11 11:00:00
47,management,married,tertiary,no,60,no,no,unknown,2,jun,282,7,-1,0,unknown,no,2024-09-11 12:00:00
33,admin.,single,tertiary,no,193,no,no,unknown,5,may,132,2,-1,0,unknown,no,2024-09-11 13:00:00
43,self-employed,divorced,secondary,no,484,yes,no,cellular,13,may,180,2,173,6,failure,no,2024-09-11 14:00:00
35,unemployed,single,tertiary,no,4959,no,no,cellular,29,jan,91,2,-1,0,unknown,no,2024-09-11 15:00:00
54,management,married,tertiary,no,397,yes,no,cellular,11,may,102,1,-1,0,unknown,no,2024-09-11 16:00:00
42,blue-collar,married,secondary,yes,-29,no,yes,cellular,8,jul,294,2,-1,0,unknown,no,2024-09-11 17:00:00
32,technician,single,tertiary,no,696,no,yes,cellular,30,apr,270,2,293,2,failure,no,2024-09-11 18:00:00
32,self-employed,married,tertiary,no,9,yes,no,unknown,23,may,98,2,-1,0,unknown,no,2024-09-11 19:00:00
58,retired,single,primary,no,999,no,no,cellular,25,jul,188,6,-1,0,unknown,no,2024-09-11 20:00:00
42,admin.,divorced,secondary,no,23,no,yes,unknown,27,jun,397,1,-1,0,unknown,no,2024-09-11 21:00:00
42,technician,married,secondary,no,827,no,no,cellular,25,aug,153,3,-1,0,unknown,no,2024-09-11 22:00:00
41,services,married,secondary,no,2399,yes,no,unknown,29,may,607,2,-1,0,unknown,no,2024-09-11 23:00:00
43,management,married,secondary,no,445,no,no,cellular,22,aug,108,18,-1,0,unknown,no,2024-09-12 00:00:00
51,housemaid,married,unknown,no,174,no,no,telephone,29,jul,308,3,-1,0,unknown,no,2024-09-12 01:00:00
72,retired,married,secondary,no,5715,no,no,cellular,17,nov,1127,5,184,3,success,yes,2024-09-12 02:00:00
38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,0,unknown,no,2024-09-12 03:00:00
31,technician,married,secondary,no,-576,yes,no,unknown,26,may,93,2,-1,0,unknown,no,2024-09-12 04:00:00
40,blue-collar,married,primary,no,98,yes,no,cellular,11,may,240,2,343,5,failure,no,2024-09-12 05:00:00
40,technician,married,secondary,no,694,yes,no,cellular,4,feb,97,4,196,5,failure,no,2024-09-12 06:00:00
42,technician,single,secondary,no,568,yes,no,cellular,6,may,311,2,341,2,failure,no,2024-09-12 07:00:00
39,admin.,divorced,secondary,no,22,no,no,unknown,28,may,121,3,-1,0,unknown,no,2024-09-12 08:00:00
28,admin.,single,secondary,no,7,yes,no,cellular,15,may,87,1,-1,0,unknown,no,2024-09-12 09:00:00
30,admin.,married,secondary,no,312,yes,no,cellular,20,apr,476,3,-1,0,unknown,no,2024-09-12 10:00:00
50,entrepreneur,married,primary,yes,537,yes,no,unknown,20,jun,11,15,-1,0,unknown,no,2024-09-12 11:00:00
48,management,married,tertiary,no,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no,2024-09-12 12:00:00
50,technician,single,tertiary,no,2,no,no,unknown,10,jun,2389,1,-1,0,unknown,no,2024-09-12 13:00:00
27,technician,married,tertiary,no,8,yes,yes,cellular,18,may,398,1,370,2,failure,no,2024-09-12 14:00:00
51,retired,married,tertiary,no,580,no,no,cellular,19,nov,694,2,-1,0,unknown,yes,2024-09-12 15:00:00
42,admin.,married,secondary,no,3104,no,no,cellular,8,may,144,2,-1,0,unknown,no,2024-09-12 16:00:00
33,management,divorced,tertiary,no,893,yes,no,unknown,15,may,279,9,-1,0,unknown,no,2024-09-12 17:00:00
46,services,married,secondary,no,1516,no,no,cellular,14,aug,133,4,-1,0,unknown,no,2024-09-12 18:00:00
42,services,married,secondary,no,146,yes,yes,cellular,15,may,670,4,346,1,failure,yes,2024-09-12 19:00:00
32,blue-collar,married,secondary,no,333,yes,no,cellular,8,may,501,2,-1,0,unknown,yes,2024-09-12 20:00:00
33,management,single,secondary,no,239,yes,yes,cellular,18,jul,47,1,-1,0,unknown,no,2024-09-12 21:00:00
87,retired,married,primary,no,230,no,no,cellular,30,oct,144,1,-1,0,unknown,yes,2024-09-12 22:00:00
54,technician,married,secondary,no,230,no,yes,cellular,21,nov,401,1,100,2,failure,no,2024-09-12 23:00:00
40,management,married,tertiary,no,3,yes,yes,unknown,19,may,151,1,-1,0,unknown,no,2024-09-13 00:00:00
28,services,single,primary,no,307,no,no,cellular,30,apr,132,1,-1,0,unknown,no,2024-09-13 01:00:00
31,management,single,secondary,yes,0,no,no,cellular,18,nov,129,2,-1,0,unknown,no,2024-09-13 02:00:00
31,housemaid,single,tertiary,no,399,yes,no,cellular,6,may,333,1,-1,0,unknown,no,2024-09-13 03:00:00
30,technician,married,secondary,no,2326,no,no,cellular,22,jun,67,1,108,1,success,no,2024-09-13 04:00:00
39,admin.,married,secondary,no,3655,no,no,cellular,20,nov,422,1,-1,0,unknown,no,2024-09-13 05:00:00
44,management,married,tertiary,no,13893,no,no,unknown,11,jun,29,2,-1,0,unknown,no,2024-09-13 06:00:00
52,blue-collar,single,secondary,no,-477,no,no,cellular,31,jul,37,4,-1,0,unknown,no,2024-09-13 07:00:00
39,blue-collar,married,primary,no,1802,yes,no,unknown,2,jun,490,1,-1,0,unknown,no,2024-09-13 08:00:00
35,admin.,divorced,secondary,no,-101,yes,yes,cellular,6,may,128,1,-1,0,unknown,no,2024-09-13 09:00:00
53,technician,divorced,secondary,no,281,yes,no,cellular,17,apr,171,2,337,9,other,no,2024-09-13 10:00:00
33,management,single,tertiary,no,321,no,no,cellular,22,aug,227,2,-1,0,unknown,no,2024-09-13 11:00:00
35,technician,married,secondary,no,-180,no,yes,cellular,13,aug,823,2,-1,0,unknown,yes,2024-09-13 12:00:00
34,management,married,tertiary,no,828,no,yes,cellular,11,aug,1080,3,-1,0,unknown,yes,2024-09-13 13:00:00
28,blue-collar,married,secondary,no,134,yes,no,unknown,8,may,262,1,-1,0,unknown,no,2024-09-13 14:00:00
51,blue-collar,married,primary,no,21,no,no,unknown,26,may,153,1,-1,0,unknown,no,2024-09-13 15:00:00
35,housemaid,single,tertiary,no,608,yes,yes,unknown,2,jun,227,1,-1,0,unknown,no,2024-09-13 16:00:00
31,management,single,tertiary,no,319,yes,no,cellular,16,apr,302,2,248,2,failure,no,2024-09-13 17:00:00
49,technician,divorced,secondary,no,181,yes,no,unknown,28,may,230,8,-1,0,unknown,no,2024-09-13 18:00:00
34,technician,single,secondary,no,229,no,no,cellular,22,aug,154,2,-1,0,unknown,no,2024-09-13 19:00:00
41,technician,single,secondary,no,143,no,no,cellular,20,aug,744,7,-1,0,unknown,no,2024-09-13 20:00:00
28,entrepreneur,married,secondary,no,422,yes,no,unknown,19,may,394,2,-1,0,unknown,no,2024-09-13 21:00:00
28,admin.,married,secondary,no,12,yes,no,cellular,30,jan,73,3,256,3,other,no,2024-09-13 22:00:00
55,management,married,primary,no,2587,no,no,cellular,4,sep,328,2,94,2,success,yes,2024-09-13 23:00:00
43,management,divorced,tertiary,no,0,yes,no,cellular,21,jul,111,1,-1,0,unknown,no,2024-09-14 00:00:00
52,services,married,secondary,no,660,no,no,unknown,6,may,201,2,-1,0,unknown,no,2024-09-14 01:00:00
35,retired,single,primary,no,434,no,no,unknown,5,may,138,1,-1,0,unknown,no,2024-09-14 02:00:00
47,unemployed,married,secondary,no,1108,no,no,cellular,8,aug,169,2,-1,0,unknown,no,2024-09-14 03:00:00
39,admin.,single,secondary,no,1965,yes,no,cellular,8,may,247,1,-1,0,unknown,no,2024-09-14 04:00:00
38,management,married,secondary,no,16236,yes,no,cellular,21,nov,139,3,-1,0,unknown,no,2024-09-14 05:00:00
37,management,married,secondary,no,510,yes,no,cellular,19,nov,67,2,90,6,failure,no,2024-09-14 06:00:00
39,management,married,tertiary,no,-1212,yes,no,unknown,16,jun,26,18,-1,0,unknown,no,2024-09-14 07:00:00
39,blue-collar,married,secondary,no,1360,yes,no,cellular,13,may,247,1,-1,0,unknown,no,2024-09-14 08:00:00
51,management,married,tertiary,no,371,no,no,telephone,4,feb,52,1,-1,0,unknown,no,2024-09-14 09:00:00
32,technician,married,secondary,no,367,yes,no,cellular,11,may,214,2,276,3,failure,no,2024-09-14 10:00:00
45,blue-collar,single,secondary,no,3727,no,no,cellular,6,oct,572,1,-1,0,unknown,no,2024-09-14 11:00:00
36,management,married,tertiary,no,35,no,no,cellular,21,aug,246,4,-1,0,unknown,no,2024-09-14 12:00:00
51,management,married,secondary,no,614,yes,yes,unknown,30,may,91,2,-1,0,unknown,no,2024-09-14 13:00:00
38,technician,single,secondary,no,367,no,no,cellular,20,aug,128,2,-1,0,unknown,no,2024-09-14 14:00:00
27,unemployed,single,secondary,no,268,yes,no,cellular,5,may,188,1,-1,0,unknown,no,2024-09-14 15:00:00
48,blue-collar,married,primary,no,2227,no,no,cellular,18,aug,98,12,-1,0,unknown,no,2024-09-14 16:00:00
40,housemaid,married,secondary,no,0,no,no,cellular,19,nov,107,3,-1,0,unknown,no,2024-09-14 17:00:00
47,technician,married,tertiary,no,150,yes,no,cellular,21,jul,212,7,-1,0,unknown,no,2024-09-14 18:00:00
31,technician,single,secondary,no,388,no,no,cellular,21,aug,115,2,-1,0,unknown,no,2024-09-14 19:00:00
56,unknown,married,unknown,no,1032,no,no,telephone,29,jul,225,4,-1,0,unknown,no,2024-09-14 20:00:00
46,services,married,secondary,no,1381,yes,no,cellular,22,may,115,3,379,1,failure,no,2024-09-14 21:00:00
39,management,married,tertiary,no,246,yes,no,cellular,25,may,217,1,306,8,failure,no,2024-09-14 22:00:00
39,technician,divorced,secondary,no,115,no,no,cellular,25,aug,116,9,-1,0,unknown,no,2024-09-14 23:00:00
46,management,single,unknown,no,312,yes,no,unknown,19,jun,108,4,-1,0,unknown,no,2024-09-15 00:00:00
37,blue-collar,married,secondary,no,5334,no,no,unknown,6,jun,58,1,-1,0,unknown,no,2024-09-15 01:00:00
43,blue-collar,married,primary,no,0,yes,no,unknown,20,may,592,1,-1,0,unknown,no,2024-09-15 02:00:00
47,entrepreneur,married,unknown,no,676,yes,yes,cellular,14,may,204,2,364,3,failure,no,2024-09-15 03:00:00
54,management,divorced,tertiary,no,2625,yes,no,cellular,26,aug,67,3,-1,0,unknown,no,2024-09-15 04:00:00
38,blue-collar,married,primary,no,433,no,no,cellular,20,nov,81,2,136,3,failure,no,2024-09-15 05:00:00
45,housemaid,married,secondary,no,4068,no,no,cellular,30,sep,314,1,41,1,success,no,2024-09-15 06:00:00
39,technician,married,secondary,no,381,yes,no,cellular,11,may,758,1,347,2,failure,no,2024-09-15 07:00:00
32,management,single,tertiary,no,474,yes,no,cellular,7,aug,90,3,-1,0,unknown,no,2024-09-15 08:00:00
32,admin.,single,secondary,no,562,yes,no,unknown,28,may,116,6,-1,0,unknown,no,2024-09-15 09:00:00
41,admin.,divorced,secondary,no,261,yes,no,cellular,29,jul,797,15,-1,0,unknown,no,2024-09-15 10:00:00
34,technician,married,secondary,no,0,yes,no,cellular,15,jul,144,1,-1,0,unknown,no,2024-09-15 11:00:00
44,management,married,secondary,no,491,yes,yes,cellular,11,may,40,4,-1,0,unknown,no,2024-09-15 12:00:00
28,services,single,secondary,no,60,no,yes,cellular,29,jan,248,1,-1,0,unknown,no,2024-09-15 13:00:00
42,technician,married,secondary,no,27,no,no,cellular,14,aug,259,4,-1,0,unknown,no,2024-09-15 14:00:00
47,management,married,tertiary,no,-1379,yes,no,unknown,27,may,114,3,-1,0,unknown,no,2024-09-15 15:00:00
61,retired,married,primary,no,-156,yes,yes,unknown,2,jun,283,5,-1,0,unknown,no,2024-09-15 16:00:00
37,blue-collar,married,primary,no,-88,yes,no,unknown,26,may,225,1,-1,0,unknown,no,2024-09-15 17:00:00
49,blue-collar,married,primary,no,128,no,no,cellular,12,aug,696,2,-1,0,unknown,yes,2024-09-15 18:00:00
59,self-employed,married,tertiary,no,2013,no,no,cellular,17,nov,409,2,-1,0,unknown,yes,2024-09-15 19:00:00
52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no,2024-09-15 20:00:00
55,management,single,tertiary,no,7025,no,no,unknown,5,jun,139,3,-1,0,unknown,no,2024-09-15 21:00:00
53,technician,divorced,secondary,no,4856,yes,no,cellular,18,nov,151,1,-1,0,unknown,no,2024-09-15 22:00:00
45,blue-collar,married,secondary,no,-149,yes,no,unknown,15,may,644,2,-1,0,unknown,no,2024-09-15 23:00:00
39,technician,single,unknown,no,45248,yes,no,unknown,6,may,1623,1,-1,0,unknown,yes,2024-09-16 00:00:00
33,technician,married,tertiary,no,67,yes,no,cellular,16,apr,137,2,-1,0,unknown,no,2024-09-16 01:00:00
35,unemployed,married,tertiary,no,816,yes,no,cellular,19,nov,547,7,-1,0,unknown,no,2024-09-16 02:00:00
25,services,single,secondary,no,642,yes,yes,cellular,4,may,364,2,-1,0,unknown,no,2024-09-16 03:00:00
35,blue-collar,single,secondary,no,885,yes,no,cellular,15,jul,632,6,-1,0,unknown,yes,2024-09-16 04:00:00
61,retired,married,primary,no,8729,no,no,cellular,30,oct,480,1,-1,0,unknown,yes,2024-09-16 05:00:00
37,admin.,married,secondary,no,5132,no,no,cellular,31,jul,536,8,-1,0,unknown,no,2024-09-16 06:00:00
35,self-employed,married,secondary,no,5613,yes,no,cellular,28,jul,699,3,-1,0,unknown,yes,2024-09-16 07:00:00
39,technician,married,secondary,yes,-183,yes,no,unknown,14,may,202,2,-1,0,unknown,no,2024-09-16 08:00:00
46,admin.,married,secondary,no,250,no,no,unknown,13,may,85,2,-1,0,unknown,no,2024-09-16 09:00:00
32,admin.,single,secondary,no,127,yes,no,unknown,23,may,189,2,-1,0,unknown,no,2024-09-16 10:00:00
38,services,single,primary,no,556,yes,no,unknown,12,jun,113,1,-1,0,unknown,no,2024-09-16 11:00:00
32,blue-collar,single,primary,no,181,yes,no,cellular,6,may,90,1,-1,0,unknown,no,2024-09-16 12:00:00
34,technician,single,secondary,no,0,no,no,cellular,7,aug,181,3,-1,0,unknown,no,2024-09-16 13:00:00
36,services,married,secondary,no,30,no,yes,cellular,8,jul,716,5,-1,0,unknown,yes,2024-09-16 14:00:00
52,blue-collar,married,primary,no,66653,no,no,cellular,14,aug,109,3,-1,0,unknown,no,2024-09-16 15:00:00
39,admin.,married,secondary,no,401,yes,no,cellular,17,nov,396,1,129,2,failure,no,2024-09-16 16:00:00
54,retired,married,tertiary,no,1778,no,no,cellular,14,aug,319,1,268,2,failure,no,2024-09-16 17:00:00
33,blue-collar,divorced,secondary,no,1,no,no,unknown,16,jun,66,5,-1,0,unknown,no,2024-09-16 18:00:00
32,entrepreneur,married,tertiary,no,3192,no,no,cellular,20,nov,44,1,-1,0,unknown,no,2024-09-16 19:00:00
48,self-employed,single,unknown,no,0,no,no,unknown,18,jun,453,1,-1,0,unknown,no,2024-09-16 20:00:00
47,services,married,secondary,no,216,yes,no,cellular,12,may,104,3,371,2,failure,no,2024-09-16 21:00:00
54,retired,married,tertiary,no,4104,no,no,cellular,15,jul,68,8,-1,0,unknown,no,2024-09-16 22:00:00
59,management,married,tertiary,no,1729,no,no,cellular,30,apr,119,1,-1,0,unknown,no,2024-09-16 23:00:00
27,self-employed,single,tertiary,no,147,no,no,cellular,22,jun,111,5,-1,0,unknown,no,2024-09-17 00:00:00
54,admin.,married,secondary,yes,-1089,no,yes,cellular,28,jan,105,2,-1,0,unknown,no,2024-09-17 01:00:00
44,admin.,divorced,secondary,no,-43,yes,yes,cellular,20,apr,206,1,-1,0,unknown,no,2024-09-17 02:00:00
50,admin.,single,secondary,no,1318,no,yes,unknown,24,jun,146,3,-1,0,unknown,no,2024-09-17 03:00:00
38,services,married,secondary,no,4017,no,no,cellular,4,aug,470,1,96,3,success,yes,2024-09-17 04:00:00
32,technician,single,secondary,no,-569,yes,no,cellular,6,may,107,1,-1,0,unknown,no,2024-09-17 05:00:00
30,admin.,single,secondary,no,-36,no,no,cellular,16,jul,561,9,-1,0,unknown,yes,2024-09-17 06:00:00
36,admin.,single,tertiary,no,364,no,yes,cellular,31,aug,185,1,123,1,failure,yes,2024-09-17 07:00:00
35,blue-collar,married,secondary,no,1602,yes,yes,unknown,20,may,171,1,-1,0,unknown,no,2024-09-17 08:00:00
52,blue-collar,single,secondary,no,510,yes,no,unknown,4,jun,324,1,-1,0,unknown,no,2024-09-17 09:00:00
62,blue-collar,married,secondary,no,180,no,no,cellular,14,jan,183,1,90,4,other,yes,2024-09-17 10:00:00
28,blue-collar,married,secondary,no,1590,no,no,cellular,5,may,78,4,-1,0,unknown,no,2024-09-17 11:00:00
33,unemployed,divorced,secondary,no,1005,yes,no,unknown,20,may,229,2,-1,0,unknown,no,2024-09-17 12:00:00
33,management,single,tertiary,no,112,no,no,cellular,22,aug,112,4,-1,0,unknown,no,2024-09-17 13:00:00
49,housemaid,divorced,secondary,no,267,no,no,telephone,9,feb,23,5,-1,0,unknown,no,2024-09-17 14:00:00
38,blue-collar,single,secondary,no,5891,yes,no,unknown,27,may,160,3,-1,0,unknown,no,2024-09-17 15:00:00
39,housemaid,married,unknown,no,0,no,no,cellular,26,aug,92,2,-1,0,unknown,no,2024-09-17 16:00:00
39,services,married,secondary,no,52,no,no,telephone,2,feb,1420,3,-1,0,unknown,yes,2024-09-17 17:00:00
31,management,single,tertiary,no,1,no,no,cellular,26,aug,107,5,-1,0,unknown,no,2024-09-17 18:00:00
83,retired,married,unknown,no,4216,no,no,cellular,12,oct,92,1,-1,0,unknown,no,2024-09-17 19:00:00
36,entrepreneur,married,secondary,no,2971,no,no,cellular,12,nov,247,1,97,8,failure,yes,2024-09-17 20:00:00
49,management,married,tertiary,no,-151,yes,no,unknown,29,may,119,2,-1,0,unknown,no,2024-09-17 21:00:00
37,technician,single,secondary,no,-272,no,yes,cellular,20,nov,104,3,139,6,failure,no,2024-09-17 22:00:00
35,management,single,tertiary,no,1902,no,no,cellular,19,nov,188,5,-1,0,unknown,no,2024-09-17 23:00:00
56,blue-collar,married,primary,no,420,yes,no,cellular,29,jan,129,1,265,1,failure,no,2024-09-18 00:00:00
47,blue-collar,married,secondary,no,4709,no,no,cellular,22,aug,78,4,-1,0,unknown,no,2024-09-18 01:00:00
30,blue-collar,married,secondary,no,5903,yes,no,cellular,6,may,231,1,363,1,failure,no,2024-09-18 02:00:00
44,technician,single,secondary,no,285,yes,no,cellular,12,may,373,3,-1,0,unknown,no,2024-09-18 03:00:00
57,retired,married,tertiary,no,478,no,no,cellular,30,apr,70,1,84,1,failure,no,2024-09-18 04:00:00
53,blue-collar,married,primary,no,53,yes,no,cellular,18,nov,198,1,-1,0,unknown,no,2024-09-18 05:00:00
50,management,married,tertiary,no,4315,yes,no,cellular,22,jul,181,11,-1,0,unknown,no,2024-09-18 06:00:00
46,blue-collar,married,primary,no,14,no,no,cellular,7,jul,407,1,-1,0,unknown,no,2024-09-18 07:00:00
36,blue-collar,married,primary,no,347,no,no,cellular,4,feb,167,2,-1,0,unknown,no,2024-09-18 08:00:00
38,management,single,tertiary,no,667,yes,no,cellular,17,apr,479,2,-1,0,unknown,no,2024-09-18 09:00:00
33,technician,single,secondary,no,77,yes,yes,unknown,2,jun,354,1,-1,0,unknown,no,2024-09-18 10:00:00
32,management,married,tertiary,no,514,yes,no,unknown,28,may,497,2,-1,0,unknown,no,2024-09-18 11:00:00
28,admin.,single,secondary,no,242,yes,yes,cellular,12,may,256,1,349,1,failure,no,2024-09-18 12:00:00
47,technician,divorced,secondary,no,598,no,no,cellular,27,aug,120,8,-1,0,unknown,no,2024-09-18 13:00:00
48,blue-collar,married,primary,no,323,no,no,cellular,28,aug,158,10,-1,0,unknown,no,2024-09-18 14:00:00
24,student,single,secondary,no,2726,yes,no,unknown,4,jun,283,1,-1,0,unknown,no,2024-09-18 15:00:00
28,student,single,secondary,no,404,yes,no,cellular,18,may,33,2,367,4,other,no,2024-09-18 16:00:00
37,admin.,married,secondary,no,1110,yes,no,telephone,22,jul,802,11,-1,0,unknown,yes,2024-09-18 17:00:00
40,admin.,single,secondary,no,-186,yes,yes,cellular,11,jul,154,2,-1,0,unknown,no,2024-09-18 18:00:00
35,blue-collar,married,secondary,no,485,yes,no,cellular,16,apr,49,1,-1,0,unknown,no,2024-09-18 19:00:00
41,blue-collar,married,secondary,no,235,yes,no,unknown,14,may,181,1,-1,0,unknown,no,2024-09-18 20:00:00
57,blue-collar,married,primary,no,1592,no,yes,unknown,20,jun,78,4,-1,0,unknown,no,2024-09-18 21:00:00
45,entrepreneur,married,secondary,no,245,yes,no,unknown,14,may,126,3,-1,0,unknown,no,2024-09-18 22:00:00
24,student,single,secondary,no,1809,no,no,cellular,11,oct,165,1,95,2,success,yes,2024-09-18 23:00:00
