age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,failure,no,2025-01-14 15:00:00
40,management,married,tertiary,no,11,yes,no,cellular,18,nov,65,2,-1,0,unknown,no,2025-01-14 16:00:00
56,services,divorced,secondary,no,72,yes,yes,cellular,7,may,263,1,357,4,failure,no,2025-01-14 17:00:00
35,blue-collar,married,primary,no,456,yes,no,unknown,2,jun,71,1,-1,0,unknown,no,2025-01-14 18:00:00
27,student,single,tertiary,no,1,no,no,cellular,25,jul,73,1,-1,0,unknown,no,2025-01-14 19:00:00
24,technician,single,secondary,no,81,yes,no,cellular,18,may,333,1,-1,0,unknown,no,2025-01-14 20:00:00
45,management,married,tertiary,no,96,yes,no,cellular,20,nov,167,1,127,1,failure,no,2025-01-14 21:00:00
36,technician,married,secondary,no,-456,yes,no,cellular,11,jul,252,1,-1,0,unknown,no,2025-01-14 22:00:00
49,technician,divorced,primary,no,1807,no,yes,unknown,3,jul,122,3,-1,0,unknown,no,2025-01-14 23:00:00
37,technician,divorced,secondary,no,-24,yes,no,cellular,4,feb,33,2,-1,0,unknown,no,2025-01-15 00:00:00
51,retired,married,primary,no,34,yes,no,cellular,16,jul,69,2,-1,0,unknown,no,2025-01-15 01:00:00
64,retired,married,secondary,no,588,no,no,cellular,16,jul,574,1,179,3,success,yes,2025-01-15 02:00:00
41,services,divorced,secondary,yes,-198,no,yes,unknown,14,may,133,1,-1,0,unknown,no,2025-01-15 03:00:00
29,unemployed,single,secondary,no,1562,yes,no,cellular,5,feb,286,1,-1,0,unknown,no,2025-01-15 04:00:00
60,technician,married,tertiary,no,6573,yes,no,cellular,6,nov,126,2,87,2,failure,no,2025-01-15 05:00:00
42,technician,married,tertiary,no,849,no,no,cellular,13,aug,403,2,-1,0,unknown,no,2025-01-15 06:00:00
34,technician,single,secondary,no,2683,no,no,cellular,28,jul,73,2,-1,0,unknown,no,2025-01-15 07:00:00
31,technician,single,secondary,no,18,no,no,cellular,2,jul,109,1,-1,0,unknown,no,2025-01-15 08:00:00
55,management,divorced,secondary,no,698,yes,yes,cellular,6,feb,25,1,-1,0,unknown,no,2025-01-15 09:00:00
37,admin.,married,secondary,no,352,yes,no,cellular,24,jul,107,2,-1,0,unknown,no,2025-01-15 10:00:00
27,blue-collar,married,secondary,no,-330,yes,yes,cellular,14,may,88,1,353,2,failure,no,2025-01-15 11:00:00
36,technician,single,secondary,no,23,yes,no,cellular,18,may,69,2,333,2,failure,no,2025-01-15 12:00:00
49,management,married,tertiary,no,5969,no,no,cellular,30,jul,258,2,-1,0,unknown,no,2025-01-15 13:00:00
46,management,married,primary,no,-268,yes,no,unknown,27,may,99,1,-1,0,unknown,no,2025-01-15 14:00:00
26,management,single,tertiary,no,2356,yes,no,cellular,23,jul,252,6,-1,0,unknown,no,2025-01-15 15:00:00
44,entrepreneur,married,tertiary,no,121,no,no,cellular,9,nov,248,1,91,1,success,yes,2025-01-15 16:00:00
54,entrepreneur,married,secondary,no,0,yes,no,cellular,5,may,387,2,287,1,failure,no,2025-01-15 17:00:00
35,management,married,tertiary,no,5057,yes,no,unknown,4,jun,193,10,-1,0,unknown,no,2025-01-15 18:00:00
39,services,single,secondary,no,300,yes,yes,unknown,28,may,180,2,-1,0,unknown,no,2025-01-15 19:00:00
25,admin.,single,secondary,no,289,yes,no,cellular,21,jul,127,3,-1,0,unknown,no,2025-01-15 20:00:00
36,technician,single,tertiary,no,40,no,no,cellular,26,aug,359,3,-1,0,unknown,no,2025-01-15 21:00:00
35,technician,single,secondary,yes,-30,no,no,cellular,28,aug,32,2,-1,0,unknown,no,2025-01-15 22:00:00
56,retired,single,secondary,no,4365,no,no,unknown,20,jun,361,1,-1,0,unknown,no,2025-01-15 23:00:00
53,blue-collar,married,secondary,no,5700,yes,no,unknown,14,may,97,1,-1,0,unknown,no,2025-01-16 00:00:00
30,blue-collar,single,secondary,no,0,yes,no,cellular,14,jul,768,2,-1,0,unknown,no,2025-01-16 01:00:00
33,student,single,unknown,no,1170,no,no,cellular,30,apr,352,1,-1,0,unknown,yes,2025-01-16 02:00:00
32,technician,single,tertiary,no,1732,no,no,cellular,12,aug,140,4,-1,0,unknown,no,2025-01-16 03:00:00
51,admin.,married,secondary,no,1216,no,no,cellular,25,nov,421,1,-1,0,unknown,no,2025-01-16 04:00:00
38,technician,married,secondary,no,196,no,no,cellular,22,aug,252,2,-1,0,unknown,no,2025-01-16 05:00:00
27,unemployed,single,primary,no,1088,no,no,cellular,3,feb,201,1,-1,0,unknown,no,2025-01-16 06:00:00
50,management,divorced,tertiary,no,356,no,no,cellular,8,may,198,2,358,5,other,no,2025-01-16 07:00:00
44,services,divorced,secondary,no,7,yes,yes,unknown,7,may,238,3,-1,0,unknown,no,2025-01-16 08:00:00
30,technician,single,secondary,no,938,no,no,cellular,25,jun,171,1,141,3,other,no,2025-01-16 09:00:00
58,management,married,unknown,no,1065,yes,no,unknown,5,may,213,3,-1,0,unknown,no,2025-01-16 10:00:00
23,services,single,secondary,no,91,yes,no,unknown,16,may,374,2,-1,0,unknown,no,2025-01-16 11:00:00
36,management,single,tertiary,no,202,no,no,cellular,13,aug,150,4,-1,0,unknown,no,2025-01-16 12:00:00
32,unemployed,married,secondary,no,11524,yes,no,cellular,19,nov,289,3,-1,0,unknown,no,2025-01-16 13:00:00
45,management,married,tertiary,no,203,no,no,unknown,16,jun,202,4,-1,0,unknown,no,2025-01-16 14:00:00
57,management,married,tertiary,no,0,yes,no,cellular,21,nov,67,1,-1,0,unknown,no,2025-01-16 15:00:00
52,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149,1,-1,0,unknown,no,2025-01-16 16:00:00
51,entrepreneur,married,secondary,yes,-2082,no,yes,cellular,28,jul,123,6,-1,0,unknown,no,2025-01-16 17:00:00
30,management,single,tertiary,no,440,yes,no,cellular,11,sep,129,2,-1,0,unknown,no,2025-01-16 18:00:00
37,admin.,married,secondary,no,2991,yes,no,cellular,22,jul,139,3,-1,0,unknown,no,2025-01-16 19:00:00
33,services,single,tertiary,no,1268,yes,no,cellular,3,jun,2219,1,28,2,failure,no,2025-01-16 20:00:00
49,services,married,primary,no,0,no,no,telephone,28,jul,127,7,-1,0,unknown,no,2025-01-16 21:00:00
52,blue-collar,married,primary,no,10,no,no,cellular,6,aug,588,3,-1,0,unknown,no,2025-01-16 22:00:00
44,management,married,tertiary,no,6203,yes,yes,cellular,17,nov,58,1,188,1,failure,no,2025-01-16 23:00:00
35,blue-collar,married,secondary,no,11,no,no,unknown,3,jun,32,3,-1,0,unknown,no,2025-01-17 00:00:00
59,blue-collar,married,primary,no,11066,no,no,telephone,14,apr,86,6,-1,0,unknown,no,2025-01-17 01:00:00
57,blue-collar,married,primary,no,52,yes,no,unknown,5,may,38,1,-1,0,unknown,no,2025-01-17 02:00:00
27,unemployed,single,secondary,no,154,no,no,telephone,9,feb,24,5,-1,0,unknown,no,2025-01-17 03:00:00
33,management,married,tertiary,no,1323,no,no,cellular,1,jun,327,1,-1,0,unknown,yes,2025-01-17 04:00:00
38,admin.,divorced,secondary,no,930,yes,no,cellular,5,may,46,1,-1,0,unknown,no,2025-01-17 05:00:00
52,blue-collar,married,primary,no,9804,yes,yes,cellular,18,aug,155,4,-1,0,unknown,no,2025-01-17 06:00:00
45,retired,married,secondary,no,22,no,yes,telephone,6,aug,276,3,-1,0,unknown,no,2025-01-17 07:00:00
36,management,divorced,tertiary,no,81,no,yes,cellular,22,jul,560,1,-1,0,unknown,yes,2025-01-17 08:00:00
51,technician,married,secondary,no,856,no,no,cellular,17,nov,99,2,-1,0,unknown,no,2025-01-17 09:00:00
46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown,no,2025-01-17 10:00:00
32,technician,married,secondary,no,344,yes,no,cellular,20,nov,179,1,197,1,failure,no,2025-01-17 11:00:00
37,admin.,single,secondary,no,-332,yes,no,unknown,23,may,284,2,-1,0,unknown,no,2025-01-17 12:00:00
47,technician,married,secondary,no,1167,yes,no,cellular,4,aug,505,1,96,6,success,yes,2025-01-17 13:00:00
32,admin.,single,secondary,no,471,no,yes,cellular,2,apr,243,3,-1,0,unknown,yes,2025-01-17 14:00:00
69,retired,divorced,primary,no,482,no,no,cellular,2,jul,260,2,-1,0,unknown,yes,2025-01-17 15:00:00
37,admin.,married,secondary,no,2254,no,no,telephone,2,feb,233,2,-1,0,unknown,no,2025-01-17 16:00:00
35,technician,single,tertiary,no,303,no,no,cellular,13,aug,713,2,-1,0,unknown,no,2025-01-17 17:00:00
48,blue-collar,married,primary,no,235,yes,no,unknown,2,jun,58,4,-1,0,unknown,no,2025-01-17 18:00:00
22,admin.,single,tertiary,no,897,yes,no,cellular,4,feb,133,4,-1,0,unknown,yes,2025-01-17 19:00:00
56,technician,married,secondary,no,150,yes,yes,cellular,11,may,102,6,349,1,failure,no,2025-01-17 20:00:00
37,management,married,tertiary,no,1403,yes,no,cellular,10,jul,91,15,-1,0,unknown,no,2025-01-17 21:00:00
43,blue-collar,married,primary,no,-423,yes,yes,cellular,11,may,457,1,-1,0,unknown,no,2025-01-17 22:00:00
50,services,married,secondary,no,748,no,yes,unknown,19,jun,147,1,-1,0,unknown,no,2025-01-17 23:00:00
28,management,single,tertiary,no,293,yes,no,cellular,14,may,265,1,-1,0,unknown,no,2025-01-18 00:00:00
38,services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,-1,0,unknown,no,2025-01-18 01:00:00
28,student,single,secondary,no,154,yes,no,unknown,20,may,21,9,-1,0,unknown,no,2025-01-18 02:00:00
42,management,married,unknown,no,1519,no,no,cellular,19,jul,268,1,-1,0,unknown,yes,2025-01-18 03:00:00
30,blue-collar,single,tertiary,no,4127,yes,no,telephone,21,nov,47,4,-1,0,unknown,no,2025-01-18 04:00:00
43,management,single,tertiary,no,1077,no,yes,telephone,28,aug,48,3,-1,0,unknown,no,2025-01-18 05:00:00
29,self-employed,single,tertiary,no,8749,no,no,telephone,17,feb,141,7,-1,0,unknown,no,2025-01-18 06:00:00
38,blue-collar,married,primary,no,-537,yes,no,unknown,2,jun,171,1,-1,0,unknown,no,2025-01-18 07:00:00
50,self-employed,single,tertiary,no,21,yes,no,cellular,18,nov,157,1,188,1,failure,no,2025-01-18 08:00:00
34,blue-collar,married,primary,no,1031,yes,no,unknown,29,may,751,3,-1,0,unknown,yes,2025-01-18 09:00:00
32,technician,single,secondary,no,-398,no,yes,cellular,7,jul,387,2,-1,0,unknown,no,2025-01-18 10:00:00
53,admin.,divorced,unknown,no,257,no,no,cellular,11,jul,1310,2,-1,0,unknown,yes,2025-01-18 11:00:00
26,entrepreneur,married,secondary,no,-142,yes,no,cellular,17,jul,126,1,-1,0,unknown,no,2025-01-18 12:00:00
31,admin.,married,secondary,no,0,yes,no,unknown,14,may,40,2,-1,0,unknown,no,2025-01-18 13:00:00
30,technician,married,secondary,no,0,yes,no,cellular,14,may,47,3,-1,0,unknown,no,2025-01-18 14:00:00
51,services,married,secondary,no,867,yes,no,cellular,7,jul,422,3,-1,0,unknown,no,2025-01-18 15:00:00
40,services,single,secondary,no,573,yes,no,cellular,14,may,329,1,-1,0,unknown,no,2025-01-18 16:00:00
38,admin.,married,secondary,no,11303,no,no,cellular,28,dec,473,2,216,2,failure,yes,2025-01-18 17:00:00
33,technician,single,tertiary,no,2340,no,no,cellular,31,aug,65,5,97,3,failure,no,2025-01-18 18:00:00
31,services,married,secondary,no,6,yes,no,cellular,14,jul,155,2,-1,0,unknown,no,2025-01-18 19:00:00
43,blue-collar,married,secondary,yes,128,yes,no,cellular,3,feb,71,1,-1,0,unknown,no,2025-01-18 20:00:00
33,management,single,tertiary,no,7419,yes,no,cellular,15,may,21,8,331,29,failure,no,2025-01-18 21:00:00
34,services,married,secondary,no,0,no,yes,unknown,2,jul,193,4,-1,0,unknown,no,2025-01-18 22:00:00
41,blue-collar,married,secondary,no,1384,yes,no,unknown,15,may,1162,4,-1,0,unknown,yes,2025-01-18 23:00:00
37,management,married,tertiary,no,46,yes,no,cellular,15,apr,154,1,-1,0,unknown,no,2025-01-19 00:00:00
33,management,married,tertiary,no,1323,no,no,cellular,15,sep,109,2,106,1,success,no,2025-01-19 01:00:00
47,management,married,tertiary,no,643,yes,no,unknown,8,may,155,1,-1,0,unknown,no,2025-01-19 02:00:00
27,admin.,single,secondary,no,192,no,no,telephone,28,jul,1076,17,-1,0,unknown,yes,2025-01-19 03:00:00
60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,233,2,-1,0,unknown,no,2025-01-19 04:00:00
29,admin.,single,secondary,no,2,no,no,cellular,4,nov,85,1,142,1,failure,no,2025-01-19 05:00:00
35,unemployed,married,secondary,no,978,no,no,cellular,29,dec,1370,3,209,3,success,yes,2025-01-19 06:00:00
43,unemployed,married,secondary,no,775,no,no,cellular,16,dec,325,1,124,2,failure,no,2025-01-19 07:00:00
57,management,divorced,unknown,no,2986,no,no,unknown,1,jun,1563,1,166,3,success,no,2025-01-19 08:00:00
46,technician,married,secondary,no,15120,no,no,cellular,21,nov,27,3,108,3,other,no,2025-01-19 09:00:00
39,admin.,married,secondary,no,835,yes,no,unknown,5,jun,135,1,-1,0,unknown,no,2025-01-19 10:00:00
39,technician,divorced,secondary,no,507,no,no,cellular,20,aug,173,4,-1,0,unknown,no,2025-01-19 11:00:00
37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no,2025-01-19 12:00:00
33,technician,married,secondary,no,852,no,no,cellular,14,aug,388,8,-1,0,unknown,no,2025-01-19 13:00:00
39,management,single,tertiary,no,12437,no,no,telephone,18,nov,40,1,-1,0,unknown,no,2025-01-19 14:00:00
38,technician,married,secondary,no,565,no,no,cellular,20,aug,93,2,-1,0,unknown,no,2025-01-19 15:00:00
54,retired,divorced,primary,no,52,no,no,unknown,19,jun,184,3,-1,0,unknown,no,2025-01-19 16:00:00
29,technician,single,secondary,no,205,yes,no,cellular,17,apr,218,1,340,3,failure,no,2025-01-19 17:00:00
45,blue-collar,married,secondary,no,-35,yes,yes,unknown,20,jun,145,24,-1,0,unknown,no,2025-01-19 18:00:00
28,unemployed,single,secondary,no,-34,no,no,cellular,15,jul,355,1,-1,0,unknown,no,2025-01-19 19:00:00
43,blue-collar,married,secondary,no,314,yes,yes,cellular,20,apr,247,3,339,2,failure,no,2025-01-19 20:00:00
29,management,married,tertiary,no,2451,yes,no,unknown,28,may,58,1,-1,0,unknown,no,2025-01-19 21:00:00
35,admin.,married,secondary,no,10133,no,yes,cellular,18,may,382,2,-1,0,unknown,no,2025-01-19 22:00:00
36,blue-collar,married,secondary,no,1563,no,no,cellular,29,jul,449,2,-1,0,unknown,no,2025-01-19 23:00:00
46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no,2025-01-20 00:00:00
33,technician,single,secondary,no,1064,yes,no,cellular,15,may,173,2,-1,0,unknown,no,2025-01-20 01:00:00
45,management,married,tertiary,no,3329,no,no,unknown,17,jun,311,2,-1,0,unknown,no,2025-01-20 02:00:00
49,blue-collar,single,primary,no,1040,no,no,cellular,8,jul,474,2,-1,0,unknown,no,2025-01-20 03:00:00
31,management,single,tertiary,no,74,yes,yes,cellular,15,may,13,11,-1,0,unknown,no,2025-01-20 04:00:00
27,housemaid,single,primary,no,494,no,no,cellular,5,feb,16,10,-1,0,unknown,no,2025-01-20 05:00:00
55,retired,married,secondary,no,85,no,no,unknown,3,jul,228,2,-1,0,unknown,no,2025-01-20 06:00:00
51,services,married,tertiary,no,0,no,no,cellular,7,aug,297,8,-1,0,unknown,no,2025-01-20 07:00:00
46,housemaid,married,primary,no,201,yes,no,cellular,21,jul,91,1,-1,0,unknown,no,2025-01-20 08:00:00
43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure,yes,2025-01-20 09:00:00
40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,-1,0,unknown,no,2025-01-20 10:00:00
45,blue-collar,married,primary,no,31,no,no,cellular,8,apr,393,2,310,1,other,no,2025-01-20 11:00:00
24,student,single,secondary,no,867,no,no,cellular,2,aug,135,7,108,8,other,no,2025-01-20 12:00:00
33,management,married,tertiary,no,1071,no,no,cellular,2,feb,84,2,174,4,failure,no,2025-01-20 13:00:00
30,management,married,tertiary,no,-27,yes,no,unknown,27,may,29,2,-1,0,unknown,no,2025-01-20 14:00:00
35,management,single,tertiary,no,565,yes,no,unknown,30,may,763,1,-1,0,unknown,yes,2025-01-20 15:00:00
56,technician,married,secondary,no,582,yes,no,cellular,24,jul,114,4,-1,0,unknown,no,2025-01-20 16:00:00
53,management,married,tertiary,no,1619,no,no,unknown,5,jun,89,1,-1,0,unknown,no,2025-01-20 17:00:00
52,technician,married,unknown,no,668,yes,no,cellular,31,jul,212,4,-1,0,unknown,no,2025-01-20 18:00:00
30,self-employed,married,primary,no,674,yes,no,cellular,21,nov,72,2,-1,0,unknown,no,2025-01-20 19:00:00
36,self-employed,divorced,secondary,no,-38,yes,no,cellular,18,nov,244,2,-1,0,unknown,no,2025-01-20 20:00:00
31,blue-collar,single,secondary,no,0,no,no,cellular,14,jul,387,2,-1,0,unknown,no,2025-01-20 21:00:00
40,blue-collar,married,secondary,no,1539,yes,no,cellular,14,jul,204,3,-1,0,unknown,no,2025-01-20 22:00:00
46,self-employed,married,tertiary,no,8,no,no,cellular,13,oct,182,1,-1,0,unknown,no,2025-01-20 23:00:00
33,student,single,unknown,no,2321,no,no,cellular,15,apr,699,2,381,2,failure,no,2025-01-21 00:00:00
38,technician,divorced,secondary,no,566,yes,no,cellular,8,may,44,2,275,2,failure,no,2025-01-21 01:00:00
34,management,married,tertiary,no,573,no,no,cellular,10,aug,122,1,-1,0,unknown,no,2025-01-21 02:00:00
59,management,married,secondary,no,4412,no,no,cellular,2,nov,162,2,-1,0,unknown,yes,2025-01-21 03:00:00
21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no,2025-01-21 04:00:00
82,retired,married,tertiary,no,278,no,no,cellular,16,feb,223,7,-1,0,unknown,no,2025-01-21 05:00:00
34,management,married,tertiary,no,0,no,no,cellular,22,jul,81,2,-1,0,unknown,no,2025-01-21 06:00:00
30,blue-collar,married,secondary,no,1177,no,yes,cellular,8,jul,220,2,-1,0,unknown,no,2025-01-21 07:00:00
54,retired,married,primary,no,208,no,no,unknown,12,may,255,1,-1,0,unknown,no,2025-01-21 08:00:00
32,admin.,divorced,tertiary,no,-2,yes,no,cellular,6,may,103,3,168,1,failure,no,2025-01-21 09:00:00
65,admin.,married,secondary,no,11240,yes,no,telephone,28,oct,149,1,-1,0,unknown,no,2025-01-21 10:00:00
27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,no,2025-01-21 11:00:00
38,admin.,married,secondary,no,0,yes,no,telephone,16,jul,264,5,-1,0,unknown,no,2025-01-21 12:00:00
59,technician,married,secondary,no,0,no,no,unknown,1,jul,249,1,-1,0,unknown,no,2025-01-21 13:00:00
38,entrepreneur,married,secondary,no,65,no,no,cellular,5,feb,173,1,-1,0,unknown,no,2025-01-21 14:00:00
57,management,married,tertiary,yes,1218,yes,no,cellular,18,jul,317,6,-1,0,unknown,no,2025-01-21 15:00:00
46,technician,single,secondary,yes,-1124,yes,yes,unknown,9,may,206,2,-1,0,unknown,no,2025-01-21 16:00:00
30,management,single,tertiary,no,1268,no,no,cellular,16,jul,73,4,-1,0,unknown,no,2025-01-21 17:00:00
37,management,divorced,tertiary,no,488,yes,no,cellular,17,sep,328,1,854,2,failure,yes,2025-01-21 18:00:00
44,management,married,tertiary,no,-1636,yes,yes,cellular,11,may,257,1,-1,0,unknown,no,2025-01-21 19:00:00
53,entrepreneur,married,secondary,no,111,yes,no,unknown,15,may,750,2,-1,0,unknown,no,2025-01-21 20:00:00
60,retired,married,secondary,no,0,no,no,telephone,31,jul,576,20,-1,0,unknown,no,2025-01-21 21:00:00
30,management,single,tertiary,no,265,no,no,cellular,25,nov,295,1,93,3,success,no,2025-01-21 22:00:00
48,admin.,married,primary,no,3644,yes,yes,telephone,31,jul,1039,9,-1,0,unknown,yes,2025-01-21 23:00:00
50,blue-collar,married,primary,no,0,no,no,cellular,11,aug,72,5,-1,0,unknown,no,2025-01-22 00:00:00
32,services,married,secondary,no,2578,no,no,cellular,29,jul,86,3,-1,0,unknown,no,2025-01-22 01:00:00
56,technician,married,primary,no,1232,no,no,cellular,7,apr,44,1,-1,0,unknown,no,2025-01-22 02:00:00
45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,yes,2025-01-22 03:00:00
54,management,divorced,secondary,no,2762,no,no,cellular,22,aug,309,7,-1,0,unknown,no,2025-01-22 04:00:00
37,management,single,tertiary,no,-70,no,yes,cellular,29,jan,147,2,-1,0,unknown,no,2025-01-22 05:00:00
38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,unknown,no,2025-01-22 06:00:00
46,blue-collar,married,secondary,no,1673,yes,no,cellular,29,aug,56,10,-1,0,unknown,no,2025-01-22 07:00:00
33,management,single,tertiary,no,3770,no,no,cellular,28,jan,757,2,-1,0,unknown,no,2025-01-22 08:00:00
33,management,single,tertiary,no,4409,no,no,cellular,20,nov,92,2,-1,0,unknown,no,2025-01-22 09:00:00
33,blue-collar,married,secondary,no,175,yes,no,unknown,15,may,392,2,-1,0,unknown,no,2025-01-22 10:00:00
57,retired,married,unknown,no,1621,yes,no,unknown,19,jun,108,1,-1,0,unknown,no,2025-01-22 11:00:00
31,services,single,secondary,no,481,yes,no,cellular,20,nov,106,2,183,2,failure,no,2025-01-22 12:00:00
35,technician,married,secondary,no,150,no,no,cellular,18,aug,242,5,-1,0,unknown,no,2025-01-22 13:00:00
35,technician,single,secondary,no,-51,no,no,unknown,2,jul,134,2,-1,0,unknown,no,2025-01-22 14:00:00
65,retired,married,primary,no,3713,no,no,cellular,7,apr,43,3,-1,0,unknown,no,2025-01-22 15:00:00
49,blue-collar,married,unknown,no,3096,no,no,unknown,16,jun,147,2,-1,0,unknown,no,2025-01-22 16:00:00
33,admin.,single,tertiary,no,272,yes,no,cellular,1,jun,326,1,237,2,failure,yes,2025-01-22 17:00:00
32,management,divorced,primary,no,137,yes,no,unknown,20,may,13,12,-1,0,unknown,no,2025-01-22 18:00:00
57,technician,married,tertiary,no,2887,yes,no,cellular,11,feb,123,1,-1,0,unknown,no,2025-01-22 19:00:00
41,entrepreneur,married,tertiary,no,10,yes,no,cellular,8,may,196,2,172,2,other,no,2025-01-22 20:00:00
59,retired,married,primary,no,3648,no,no,telephone,19,jun,1321,3,-1,0,unknown,yes,2025-01-22 21:00:00
34,blue-collar,married,primary,no,698,yes,no,cellular,4,may,83,5,-1,0,unknown,no,2025-01-22 22:00:00
50,management,married,tertiary,no,1612,yes,no,cellular,10,jul,103,1,-1,0,unknown,no,2025-01-22 23:00:00
42,management,married,tertiary,no,11093,no,no,cellular,2,feb,156,2,-1,0,unknown,no,2025-01-23 00:00:00
