age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
44,admin.,divorced,secondary,no,611,no,no,cellular,31,jul,6,10,-1,0,unknown,no,2024-05-08 14:00:00
54,housemaid,married,primary,no,212,no,no,cellular,12,aug,81,4,-1,0,unknown,no,2024-05-08 15:00:00
67,retired,divorced,primary,no,1746,no,no,cellular,5,aug,134,1,-1,0,unknown,no,2024-05-08 16:00:00
42,technician,married,tertiary,no,3530,no,no,cellular,5,aug,33,4,-1,0,unknown,no,2024-05-08 17:00:00
34,blue-collar,single,primary,no,326,yes,no,cellular,29,jul,263,2,-1,0,unknown,no,2024-05-08 18:00:00
49,management,married,tertiary,yes,-24,no,no,cellular,18,nov,132,3,-1,0,unknown,no,2024-05-08 19:00:00
45,unknown,married,unknown,no,4413,no,no,telephone,29,jul,77,35,-1,0,unknown,no,2024-05-08 20:00:00
34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,-1,0,unknown,no,2024-05-08 21:00:00
48,management,married,tertiary,no,1949,yes,no,unknown,13,may,683,2,-1,0,unknown,yes,2024-05-08 22:00:00
28,management,single,tertiary,no,874,yes,no,cellular,5,jun,509,1,-1,0,unknown,yes,2024-05-08 23:00:00
46,blue-collar,married,primary,no,292,yes,no,cellular,20,apr,386,2,234,4,failure,no,2024-05-09 00:00:00
50,management,married,tertiary,no,15442,no,no,unknown,5,jun,91,1,-1,0,unknown,no,2024-05-09 01:00:00
29,admin.,single,secondary,no,1261,no,no,cellular,5,feb,605,1,-1,0,unknown,no,2024-05-09 02:00:00
36,housemaid,divorced,secondary,no,-289,no,no,cellular,20,apr,400,2,-1,0,unknown,no,2024-05-09 03:00:00
25,services,married,secondary,no,-454,yes,no,unknown,12,may,24,1,-1,0,unknown,no,2024-05-09 04:00:00
58,blue-collar,married,secondary,no,288,yes,no,unknown,15,may,404,7,-1,0,unknown,no,2024-05-09 05:00:00
46,management,married,tertiary,no,229,yes,no,unknown,5,may,197,1,-1,0,unknown,no,2024-05-09 06:00:00
71,retired,married,primary,no,10394,no,no,telephone,10,aug,411,1,-1,0,unknown,no,2024-05-09 07:00:00
59,management,married,tertiary,no,0,no,no,cellular,27,aug,87,4,-1,0,unknown,no,2024-05-09 08:00:00
53,blue-collar,divorced,secondary,no,1912,yes,yes,cellular,7,apr,210,1,253,2,failure,no,2024-05-09 09:00:00
42,housemaid,married,secondary,no,279,yes,no,cellular,23,jul,673,1,-1,0,unknown,no,2024-05-09 10:00:00
47,technician,married,secondary,no,449,yes,yes,unknown,13,may,92,4,-1,0,unknown,no,2024-05-09 11:00:00
38,blue-collar,single,secondary,no,-56,yes,yes,unknown,6,jun,247,2,-1,0,unknown,no,2024-05-09 12:00:00
46,blue-collar,married,secondary,no,190,no,yes,cellular,10,jul,154,1,-1,0,unknown,no,2024-05-09 13:00:00
54,management,married,tertiary,no,153,no,no,cellular,12,aug,168,5,-1,0,unknown,no,2024-05-09 14:00:00
41,management,single,tertiary,no,8368,no,no,unknown,11,jun,179,1,-1,0,unknown,no,2024-05-09 15:00:00
42,services,divorced,secondary,no,732,no,no,cellular,30,jul,109,3,-1,0,unknown,no,2024-05-09 16:00:00
40,self-employed,married,tertiary,no,13669,no,no,cellular,15,oct,138,1,136,8,other,no,2024-05-09 17:00:00
36,management,married,tertiary,no,5057,yes,no,cellular,17,nov,70,1,166,10,failure,no,2024-05-09 18:00:00
42,admin.,single,secondary,no,2790,yes,no,cellular,7,may,425,1,336,1,failure,no,2024-05-09 19:00:00
57,technician,married,secondary,no,402,yes,no,unknown,6,may,153,3,-1,0,unknown,no,2024-05-09 20:00:00
36,self-employed,single,tertiary,no,-103,yes,yes,telephone,17,oct,3253,1,-1,0,unknown,yes,2024-05-09 21:00:00
46,technician,married,secondary,yes,4,no,yes,cellular,9,jul,78,1,-1,0,unknown,no,2024-05-09 22:00:00
58,retired,divorced,secondary,no,-808,yes,no,cellular,8,may,75,4,-1,0,unknown,no,2024-05-09 23:00:00
32,technician,single,secondary,no,-22,yes,no,cellular,20,aug,215,2,-1,0,unknown,no,2024-05-10 00:00:00
49,self-employed,married,secondary,no,357,no,no,cellular,29,jul,179,4,-1,0,unknown,no,2024-05-10 01:00:00
30,blue-collar,single,secondary,no,297,yes,no,cellular,25,jul,218,1,-1,0,unknown,no,2024-05-10 02:00:00
43,unemployed,married,primary,no,731,no,no,cellular,29,jul,360,4,-1,0,unknown,no,2024-05-10 03:00:00
49,blue-collar,married,primary,no,937,yes,no,unknown,12,jun,66,1,-1,0,unknown,no,2024-05-10 04:00:00
48,management,married,tertiary,no,161,yes,no,cellular,20,apr,207,1,-1,0,unknown,no,2024-05-10 05:00:00
36,services,married,secondary,no,145,yes,no,cellular,2,feb,109,1,252,2,other,no,2024-05-10 06:00:00
60,services,married,primary,no,808,no,no,cellular,18,aug,393,3,-1,0,unknown,no,2024-05-10 07:00:00
41,admin.,married,secondary,no,55,yes,no,unknown,8,may,1120,2,-1,0,unknown,yes,2024-05-10 08:00:00
30,management,single,tertiary,no,617,no,no,cellular,27,feb,192,2,-1,0,unknown,yes,2024-05-10 09:00:00
51,blue-collar,married,primary,no,-27,no,no,telephone,29,aug,158,4,-1,0,unknown,no,2024-05-10 10:00:00
48,management,married,secondary,no,-1157,no,yes,cellular,17,nov,125,2,-1,0,unknown,no,2024-05-10 11:00:00
27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,unknown,no,2024-05-10 12:00:00
38,admin.,divorced,secondary,no,0,yes,no,cellular,21,jul,93,1,-1,0,unknown,no,2024-05-10 13:00:00
36,management,single,tertiary,no,227,no,yes,cellular,7,aug,336,4,-1,0,unknown,no,2024-05-10 14:00:00
52,retired,married,primary,no,9,no,no,unknown,18,jun,243,1,-1,0,unknown,no,2024-05-10 15:00:00
33,technician,married,secondary,no,2284,yes,yes,cellular,7,jul,210,2,-1,0,unknown,no,2024-05-10 16:00:00
24,student,single,secondary,no,4126,no,no,cellular,2,oct,83,5,191,2,success,no,2024-05-10 17:00:00
26,services,single,secondary,no,-481,yes,yes,cellular,6,may,595,5,-1,0,unknown,no,2024-05-10 18:00:00
52,blue-collar,married,unknown,no,2171,yes,no,cellular,17,nov,567,2,-1,0,unknown,no,2024-05-10 19:00:00
31,management,married,tertiary,no,-6,no,no,cellular,28,aug,198,6,-1,0,unknown,no,2024-05-10 20:00:00
49,management,single,secondary,no,0,no,no,cellular,29,aug,121,2,-1,0,unknown,no,2024-05-10 21:00:00
47,management,married,tertiary,no,0,yes,no,telephone,6,feb,138,4,9,2,other,no,2024-05-10 22:00:00
56,blue-collar,single,secondary,no,6483,yes,no,cellular,16,apr,125,2,-1,0,unknown,no,2024-05-10 23:00:00
27,admin.,married,secondary,no,73,yes,no,cellular,5,feb,140,1,-1,0,unknown,no,2024-05-11 00:00:00
38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,1,-1,0,unknown,yes,2024-05-11 01:00:00
44,unknown,married,unknown,no,1317,no,no,telephone,31,jul,444,6,-1,0,unknown,no,2024-05-11 02:00:00
32,blue-collar,married,secondary,no,335,yes,no,cellular,13,may,240,3,370,1,failure,no,2024-05-11 03:00:00
54,management,single,secondary,no,555,no,yes,cellular,30,jul,117,11,-1,0,unknown,no,2024-05-11 04:00:00
33,services,married,secondary,no,610,no,yes,cellular,19,aug,116,7,-1,0,unknown,no,2024-05-11 05:00:00
28,admin.,married,secondary,no,147,yes,yes,cellular,26,may,82,1,-1,0,unknown,no,2024-05-11 06:00:00
41,technician,married,secondary,no,190,no,no,cellular,21,nov,12,7,-1,0,unknown,no,2024-05-11 07:00:00
32,admin.,single,tertiary,no,170,no,no,cellular,18,nov,74,1,-1,0,unknown,no,2024-05-11 08:00:00
49,admin.,married,secondary,no,359,yes,no,cellular,2,feb,231,2,271,1,failure,no,2024-05-11 09:00:00
43,blue-collar,divorced,primary,no,177,no,no,cellular,3,feb,124,1,-1,0,unknown,no,2024-05-11 10:00:00
36,management,divorced,tertiary,no,276,yes,no,cellular,22,aug,131,2,-1,0,unknown,no,2024-05-11 11:00:00
43,blue-collar,married,primary,no,533,yes,no,cellular,14,may,246,2,370,1,other,no,2024-05-11 12:00:00
50,services,divorced,secondary,no,2015,yes,no,cellular,20,apr,715,1,152,1,failure,no,2024-05-11 13:00:00
52,technician,married,secondary,no,1033,no,no,cellular,28,jan,198,3,-1,0,unknown,no,2024-05-11 14:00:00
29,services,divorced,secondary,no,84,yes,no,cellular,13,apr,1101,2,-1,0,unknown,yes,2024-05-11 15:00:00
30,management,single,tertiary,no,254,no,no,cellular,21,aug,202,1,-1,0,unknown,no,2024-05-11 16:00:00
47,admin.,single,tertiary,no,0,no,no,cellular,29,jan,137,1,-1,0,unknown,no,2024-05-11 17:00:00
26,student,single,secondary,no,8015,no,no,cellular,26,may,109,1,-1,0,unknown,no,2024-05-11 18:00:00
31,management,single,tertiary,no,3384,no,no,cellular,16,sep,153,1,104,2,success,yes,2024-05-11 19:00:00
45,technician,married,secondary,no,2020,yes,no,cellular,9,jul,55,1,-1,0,unknown,no,2024-05-11 20:00:00
53,blue-collar,single,secondary,no,1004,no,no,cellular,13,may,393,1,84,1,other,yes,2024-05-11 21:00:00
43,admin.,single,secondary,no,277,yes,no,cellular,12,may,315,2,363,1,failure,no,2024-05-11 22:00:00
31,blue-collar,married,primary,no,-848,yes,no,unknown,23,may,559,3,-1,0,unknown,no,2024-05-11 23:00:00
32,blue-collar,married,secondary,no,1780,yes,no,unknown,23,may,100,4,-1,0,unknown,no,2024-05-12 00:00:00
31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,401,1,-1,0,unknown,yes,2024-05-12 01:00:00
61,self-employed,divorced,tertiary,no,6,yes,no,cellular,14,apr,133,2,-1,0,unknown,yes,2024-05-12 02:00:00
46,blue-collar,married,primary,no,1596,no,no,cellular,8,aug,417,2,-1,0,unknown,no,2024-05-12 03:00:00
49,entrepreneur,married,secondary,no,273,no,no,cellular,23,jul,58,1,-1,0,unknown,no,2024-05-12 04:00:00
37,admin.,married,secondary,no,749,no,no,cellular,21,apr,219,1,-1,0,unknown,no,2024-05-12 05:00:00
37,technician,single,secondary,no,0,no,no,cellular,4,aug,69,2,-1,0,unknown,no,2024-05-12 06:00:00
48,services,married,secondary,no,440,yes,no,cellular,20,apr,611,1,312,1,failure,no,2024-05-12 07:00:00
35,admin.,divorced,secondary,no,-218,no,yes,cellular,31,jul,123,4,-1,0,unknown,no,2024-05-12 08:00:00
74,retired,married,secondary,no,3771,no,no,telephone,16,apr,159,1,-1,0,unknown,no,2024-05-12 09:00:00
51,blue-collar,divorced,primary,no,-380,yes,no,unknown,26,may,181,1,-1,0,unknown,no,2024-05-12 10:00:00
45,services,married,primary,no,627,yes,no,cellular,12,may,271,1,-1,0,unknown,no,2024-05-12 11:00:00
54,management,divorced,tertiary,no,2152,no,no,cellular,17,may,226,3,186,7,other,no,2024-05-12 12:00:00
32,technician,married,tertiary,no,1352,no,no,cellular,20,nov,221,3,-1,0,unknown,no,2024-05-12 13:00:00
48,blue-collar,married,unknown,no,617,yes,no,cellular,11,aug,33,2,-1,0,unknown,no,2024-05-12 14:00:00
48,admin.,married,unknown,no,3756,no,no,cellular,14,aug,65,10,-1,0,unknown,no,2024-05-12 15:00:00
43,management,married,unknown,no,624,yes,no,cellular,18,jul,400,6,-1,0,unknown,no,2024-05-12 16:00:00
59,retired,divorced,secondary,no,319,no,no,cellular,24,jul,129,1,-1,0,unknown,no,2024-05-12 17:00:00
43,management,married,primary,no,62,yes,no,cellular,18,jul,96,3,-1,0,unknown,no,2024-05-12 18:00:00
43,management,single,primary,yes,-39,yes,no,cellular,31,jul,9,23,-1,0,unknown,no,2024-05-12 19:00:00
26,blue-collar,divorced,secondary,no,0,yes,no,unknown,19,may,48,3,-1,0,unknown,no,2024-05-12 20:00:00
40,technician,married,tertiary,no,180,yes,yes,cellular,21,nov,48,4,-1,0,unknown,no,2024-05-12 21:00:00
47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown,yes,2024-05-12 22:00:00
34,admin.,divorced,secondary,no,531,no,no,cellular,4,feb,279,1,-1,0,unknown,no,2024-05-12 23:00:00
43,blue-collar,married,primary,no,-67,yes,no,telephone,15,may,137,7,371,1,failure,no,2024-05-13 00:00:00
52,housemaid,married,primary,no,10943,no,no,cellular,16,sep,292,1,-1,0,unknown,yes,2024-05-13 01:00:00
59,retired,married,primary,no,-266,yes,yes,cellular,31,jul,266,11,-1,0,unknown,no,2024-05-13 02:00:00
51,blue-collar,married,primary,no,109,yes,no,unknown,27,may,106,2,-1,0,unknown,no,2024-05-13 03:00:00
28,management,single,tertiary,no,5549,no,no,cellular,28,jul,383,6,-1,0,unknown,no,2024-05-13 04:00:00
25,blue-collar,single,secondary,no,0,yes,no,unknown,8,may,30,2,-1,0,unknown,no,2024-05-13 05:00:00
40,admin.,married,secondary,no,5,no,no,cellular,2,feb,174,1,-1,0,unknown,no,2024-05-13 06:00:00
32,management,single,tertiary,no,3237,yes,no,unknown,2,jun,447,2,-1,0,unknown,no,2024-05-13 07:00:00
44,management,divorced,tertiary,no,243,no,no,cellular,21,aug,118,4,-1,0,unknown,no,2024-05-13 08:00:00
21,student,single,primary,no,1596,no,no,cellular,25,may,101,2,-1,0,unknown,no,2024-05-13 09:00:00
41,technician,married,tertiary,no,91,no,yes,cellular,29,jul,204,3,-1,0,unknown,no,2024-05-13 10:00:00
37,blue-collar,married,secondary,no,-97,yes,no,unknown,5,jun,135,2,-1,0,unknown,no,2024-05-13 11:00:00
29,technician,single,tertiary,no,48,yes,no,cellular,23,jul,164,1,-1,0,unknown,no,2024-05-13 12:00:00
23,services,single,secondary,no,279,yes,no,cellular,18,may,843,1,370,1,failure,yes,2024-05-13 13:00:00
50,management,married,secondary,no,309,no,no,telephone,5,jun,113,1,-1,0,unknown,no,2024-05-13 14:00:00
55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,-1,0,unknown,yes,2024-05-13 15:00:00
31,student,single,tertiary,no,4951,no,no,cellular,17,sep,285,3,81,3,failure,yes,2024-05-13 16:00:00
37,entrepreneur,married,tertiary,no,41,no,no,cellular,14,jul,388,3,-1,0,unknown,no,2024-05-13 17:00:00
34,housemaid,married,primary,no,2929,no,no,cellular,14,aug,518,2,-1,0,unknown,yes,2024-05-13 18:00:00
49,management,divorced,tertiary,yes,0,yes,no,unknown,12,may,345,2,-1,0,unknown,no,2024-05-13 19:00:00
51,admin.,single,secondary,no,3132,no,no,unknown,13,may,459,1,-1,0,unknown,no,2024-05-13 20:00:00
66,retired,married,primary,no,8,no,no,cellular,22,oct,56,2,-1,0,unknown,no,2024-05-13 21:00:00
40,management,single,tertiary,no,2784,yes,no,unknown,19,may,181,1,-1,0,unknown,no,2024-05-13 22:00:00
46,management,married,primary,no,3229,yes,no,cellular,20,apr,1550,1,-1,0,unknown,yes,2024-05-13 23:00:00
26,student,single,tertiary,no,5169,yes,no,cellular,20,apr,639,2,-1,0,unknown,no,2024-05-14 00:00:00
47,entrepreneur,married,tertiary,no,459,yes,no,cellular,29,jul,189,4,-1,0,unknown,no,2024-05-14 01:00:00
48,admin.,married,secondary,no,1428,no,no,cellular,19,nov,498,1,-1,0,unknown,no,2024-05-14 02:00:00
30,technician,single,secondary,no,3144,no,no,cellular,19,may,212,2,-1,0,unknown,yes,2024-05-14 03:00:00
32,technician,single,tertiary,no,1246,yes,no,cellular,4,feb,192,2,-1,0,unknown,yes,2024-05-14 04:00:00
26,blue-collar,married,secondary,no,-330,yes,yes,unknown,26,may,87,2,-1,0,unknown,no,2024-05-14 05:00:00
43,entrepreneur,single,primary,no,103,yes,no,cellular,18,nov,53,1,183,5,failure,no,2024-05-14 06:00:00
50,management,married,secondary,no,1165,no,no,cellular,16,jul,455,1,-1,0,unknown,yes,2024-05-14 07:00:00
34,unemployed,married,secondary,no,0,no,yes,unknown,26,jun,465,2,-1,0,unknown,no,2024-05-14 08:00:00
28,housemaid,single,secondary,no,1,yes,no,cellular,12,may,395,2,-1,0,unknown,no,2024-05-14 09:00:00
40,technician,married,secondary,no,-357,yes,no,cellular,16,jul,700,4,-1,0,unknown,yes,2024-05-14 10:00:00
30,management,married,tertiary,no,860,yes,no,cellular,20,apr,185,1,-1,0,unknown,no,2024-05-14 11:00:00
37,management,married,tertiary,no,115,no,no,cellular,19,aug,78,2,-1,0,unknown,no,2024-05-14 12:00:00
39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes,2024-05-14 13:00:00
38,management,married,tertiary,no,178,no,no,cellular,6,aug,170,3,-1,0,unknown,no,2024-05-14 14:00:00
53,blue-collar,married,primary,no,1301,no,no,cellular,11,aug,164,1,-1,0,unknown,no,2024-05-14 15:00:00
39,blue-collar,married,secondary,no,-196,yes,no,cellular,8,may,127,2,-1,0,unknown,no,2024-05-14 16:00:00
52,services,married,secondary,no,992,yes,no,cellular,27,jan,342,1,92,2,success,yes,2024-05-14 17:00:00
26,student,single,tertiary,no,249,yes,no,cellular,11,may,445,2,371,1,other,no,2024-05-14 18:00:00
46,blue-collar,married,primary,no,7934,yes,no,unknown,19,may,123,1,-1,0,unknown,no,2024-05-14 19:00:00
45,blue-collar,married,secondary,no,-104,yes,no,cellular,11,may,33,12,-1,0,unknown,no,2024-05-14 20:00:00
28,blue-collar,married,secondary,no,-42,yes,no,cellular,15,may,192,1,364,3,other,no,2024-05-14 21:00:00
48,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,apr,74,2,-1,0,unknown,no,2024-05-14 22:00:00
39,admin.,married,tertiary,no,464,yes,no,cellular,7,may,100,1,-1,0,unknown,no,2024-05-14 23:00:00
56,management,married,primary,no,1172,no,no,unknown,9,jun,91,3,-1,0,unknown,no,2024-05-15 00:00:00
50,services,married,primary,no,2603,no,no,cellular,18,nov,114,1,-1,0,unknown,no,2024-05-15 01:00:00
54,retired,married,secondary,no,6449,no,no,unknown,19,jun,487,1,-1,0,unknown,no,2024-05-15 02:00:00
36,blue-collar,single,tertiary,no,3649,yes,no,unknown,17,jun,756,2,-1,0,unknown,no,2024-05-15 03:00:00
47,technician,single,secondary,no,58,no,no,telephone,5,feb,33,1,-1,0,unknown,no,2024-05-15 04:00:00
47,technician,married,secondary,no,0,yes,no,cellular,17,dec,97,1,231,2,failure,no,2024-05-15 05:00:00
42,blue-collar,married,primary,yes,398,yes,no,unknown,16,may,251,4,-1,0,unknown,no,2024-05-15 06:00:00
30,services,married,tertiary,no,523,yes,no,unknown,23,may,253,2,-1,0,unknown,no,2024-05-15 07:00:00
22,blue-collar,single,secondary,no,682,no,no,cellular,5,jun,126,2,91,1,success,yes,2024-05-15 08:00:00
46,management,divorced,tertiary,no,461,no,no,cellular,10,mar,127,1,70,2,success,no,2024-05-15 09:00:00
56,management,divorced,tertiary,yes,-1968,no,no,unknown,20,jun,60,3,-1,0,unknown,no,2024-05-15 10:00:00
27,entrepreneur,single,secondary,no,77,yes,yes,cellular,5,may,123,1,-1,0,unknown,no,2024-05-15 11:00:00
47,entrepreneur,divorced,tertiary,no,0,no,no,unknown,5,jun,124,1,-1,0,unknown,no,2024-05-15 12:00:00
39,management,married,tertiary,yes,-1586,yes,yes,cellular,16,jul,89,2,-1,0,unknown,no,2024-05-15 13:00:00
52,management,married,secondary,no,5193,no,no,cellular,23,apr,477,2,-1,0,unknown,no,2024-05-15 14:00:00
34,technician,divorced,secondary,no,347,no,no,cellular,29,aug,15,14,-1,0,unknown,no,2024-05-15 15:00:00
31,blue-collar,married,secondary,no,41,yes,no,unknown,19,may,265,1,-1,0,unknown,no,2024-05-15 16:00:00
29,management,single,tertiary,no,330,yes,no,unknown,21,may,315,1,-1,0,unknown,no,2024-05-15 17:00:00
41,admin.,married,secondary,no,437,yes,no,cellular,2,feb,138,1,-1,0,unknown,no,2024-05-15 18:00:00
38,blue-collar,married,primary,no,195,yes,no,cellular,15,may,165,2,-1,0,unknown,no,2024-05-15 19:00:00
32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,426,1,-1,0,unknown,no,2024-05-15 20:00:00
49,retired,single,primary,no,25824,no,no,unknown,17,jun,94,1,-1,0,unknown,no,2024-05-15 21:00:00
39,management,married,tertiary,no,947,no,no,cellular,8,aug,124,2,-1,0,unknown,no,2024-05-15 22:00:00
47,blue-collar,married,primary,no,537,yes,no,telephone,15,may,49,3,-1,0,unknown,no,2024-05-15 23:00:00
