age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
44,management,married,tertiary,no,0,no,no,cellular,20,aug,122,2,-1,0,unknown,no,2024-01-01 20:00:00
32,services,married,secondary,no,0,no,no,cellular,31,jul,105,6,-1,0,unknown,no,2024-01-01 21:00:00
57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,210,2,456,2,success,no,2024-01-01 22:00:00
57,technician,married,tertiary,no,-40,no,yes,cellular,7,jul,88,1,-1,0,unknown,no,2024-01-01 23:00:00
31,technician,married,secondary,no,17,yes,no,cellular,28,jul,266,3,-1,0,unknown,no,2024-01-02 00:00:00
40,technician,single,secondary,no,2017,yes,no,cellular,28,jan,105,1,244,1,other,no,2024-01-02 01:00:00
53,self-employed,single,unknown,no,289,no,no,cellular,4,feb,502,1,-1,0,unknown,no,2024-01-02 02:00:00
39,services,single,secondary,no,0,yes,yes,cellular,20,apr,286,4,-1,0,unknown,no,2024-01-02 03:00:00
26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,-1,0,unknown,yes,2024-01-02 04:00:00
35,admin.,single,secondary,no,184,yes,no,cellular,18,may,181,2,-1,0,unknown,no,2024-01-02 05:00:00
40,technician,married,secondary,no,17,no,no,telephone,17,nov,192,1,-1,0,unknown,no,2024-01-02 06:00:00
31,admin.,single,tertiary,no,1531,yes,no,unknown,28,may,48,5,-1,0,unknown,no,2024-01-02 07:00:00
34,admin.,single,primary,no,286,yes,no,cellular,13,may,329,1,-1,0,unknown,no,2024-01-02 08:00:00
50,management,married,tertiary,no,830,no,no,unknown,2,jul,60,2,-1,0,unknown,no,2024-01-02 09:00:00
53,blue-collar,married,primary,no,207,no,yes,unknown,4,jul,212,1,-1,0,unknown,no,2024-01-02 10:00:00
45,admin.,married,secondary,no,-173,yes,no,unknown,27,may,315,2,-1,0,unknown,no,2024-01-02 11:00:00
49,technician,married,secondary,no,177,yes,yes,cellular,28,jan,90,1,204,1,failure,no,2024-01-02 12:00:00
45,blue-collar,married,unknown,no,-320,yes,no,unknown,28,may,204,3,-1,0,unknown,no,2024-01-02 13:00:00
40,blue-collar,married,secondary,no,1028,yes,yes,cellular,17,apr,319,1,-1,0,unknown,no,2024-01-02 14:00:00
29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,-1,0,unknown,no,2024-01-02 15:00:00
42,technician,married,secondary,no,1812,yes,no,cellular,31,jul,84,2,-1,0,unknown,no,2024-01-02 16:00:00
48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,unknown,no,2024-01-02 17:00:00
38,technician,single,tertiary,no,1619,no,no,unknown,9,jun,324,1,-1,0,unknown,no,2024-01-02 18:00:00
38,entrepreneur,married,unknown,no,259,no,no,cellular,18,nov,63,1,-1,0,unknown,no,2024-01-02 19:00:00
54,blue-collar,married,primary,no,162,yes,no,cellular,6,may,184,1,-1,0,unknown,no,2024-01-02 20:00:00
82,retired,divorced,tertiary,no,0,no,no,telephone,12,nov,226,1,-1,0,unknown,yes,2024-01-02 21:00:00
48,technician,married,secondary,no,0,yes,no,cellular,28,jan,123,1,204,1,failure,no,2024-01-02 22:00:00
24,admin.,single,tertiary,no,805,yes,no,cellular,5,may,169,2,-1,0,unknown,no,2024-01-02 23:00:00
33,technician,single,tertiary,no,231,yes,no,unknown,27,may,198,2,-1,0,unknown,no,2024-01-03 00:00:00
35,technician,married,secondary,no,294,yes,no,cellular,9,mar,301,1,90,4,success,yes,2024-01-03 01:00:00
38,unknown,single,tertiary,no,0,no,no,cellular,11,sep,260,3,95,3,success,yes,2024-01-03 02:00:00
53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no,2024-01-03 03:00:00
33,technician,single,secondary,no,80,no,no,cellular,22,aug,572,2,-1,0,unknown,no,2024-01-03 04:00:00
37,self-employed,married,tertiary,no,208,yes,no,cellular,31,jul,350,5,-1,0,unknown,no,2024-01-03 05:00:00
35,management,married,tertiary,no,2801,yes,no,cellular,31,jul,184,2,-1,0,unknown,no,2024-01-03 06:00:00
44,entrepreneur,married,secondary,no,93,no,no,cellular,7,jul,125,2,-1,0,unknown,no,2024-01-03 07:00:00
37,entrepreneur,married,secondary,no,46,no,yes,cellular,19,aug,119,4,-1,0,unknown,no,2024-01-03 08:00:00
35,blue-collar,single,secondary,no,907,yes,yes,unknown,8,may,242,1,-1,0,unknown,no,2024-01-03 09:00:00
38,technician,married,secondary,no,10,no,no,cellular,2,feb,86,1,161,5,other,no,2024-01-03 10:00:00
54,management,married,tertiary,no,122,yes,no,cellular,22,jul,126,3,-1,0,unknown,no,2024-01-03 11:00:00
32,unemployed,single,secondary,no,5670,no,no,cellular,4,feb,326,1,-1,0,unknown,no,2024-01-03 12:00:00
29,blue-collar,married,secondary,no,-191,no,yes,cellular,14,jul,115,2,-1,0,unknown,no,2024-01-03 13:00:00
45,admin.,married,secondary,no,644,no,yes,telephone,22,jul,92,1,-1,0,unknown,no,2024-01-03 14:00:00
43,blue-collar,married,primary,no,6614,no,no,unknown,30,may,192,4,-1,0,unknown,no,2024-01-03 15:00:00
37,management,single,tertiary,no,767,no,no,cellular,22,aug,160,2,-1,0,unknown,no,2024-01-03 16:00:00
53,unemployed,married,secondary,no,76,yes,yes,unknown,16,may,283,1,-1,0,unknown,no,2024-01-03 17:00:00
34,services,married,secondary,no,0,yes,no,unknown,21,may,872,5,-1,0,unknown,no,2024-01-03 18:00:00
35,management,single,tertiary,no,2486,yes,no,cellular,25,may,265,1,-1,0,unknown,no,2024-01-03 19:00:00
40,blue-collar,married,primary,no,780,yes,no,cellular,12,may,206,1,357,1,failure,no,2024-01-03 20:00:00
32,technician,married,secondary,no,11697,yes,no,unknown,20,may,296,1,-1,0,unknown,no,2024-01-03 21:00:00
36,technician,divorced,secondary,no,556,yes,no,cellular,18,nov,154,3,189,1,failure,no,2024-01-03 22:00:00
37,management,married,primary,no,4721,no,no,telephone,28,jan,46,1,-1,0,unknown,no,2024-01-03 23:00:00
48,blue-collar,married,primary,no,4,yes,no,unknown,8,may,198,1,-1,0,unknown,no,2024-01-04 00:00:00
45,blue-collar,married,secondary,no,141,yes,yes,unknown,14,may,21,10,-1,0,unknown,no,2024-01-04 01:00:00
58,retired,married,secondary,no,255,no,no,unknown,28,may,362,3,-1,0,unknown,no,2024-01-04 02:00:00
21,student,single,secondary,no,39,no,no,cellular,6,jul,207,2,-1,0,unknown,no,2024-01-04 03:00:00
28,management,single,tertiary,no,20,no,no,cellular,28,jan,144,2,-1,0,unknown,no,2024-01-04 04:00:00
39,management,married,tertiary,no,627,no,no,unknown,16,jun,32,2,-1,0,unknown,no,2024-01-04 05:00:00
28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no,2024-01-04 06:00:00
35,admin.,married,secondary,no,3863,yes,no,cellular,20,nov,239,1,-1,0,unknown,no,2024-01-04 07:00:00
53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no,2024-01-04 08:00:00
40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no,2024-01-04 09:00:00
54,blue-collar,married,primary,no,6191,no,no,cellular,19,nov,102,2,-1,0,unknown,no,2024-01-04 10:00:00
52,technician,divorced,secondary,no,225,no,no,cellular,21,aug,58,2,-1,0,unknown,no,2024-01-04 11:00:00
27,unemployed,married,secondary,no,1167,no,no,cellular,29,jan,394,1,-1,0,unknown,no,2024-01-04 12:00:00
28,blue-collar,single,primary,no,431,yes,no,cellular,13,may,68,2,363,2,failure,no,2024-01-04 13:00:00
52,technician,married,secondary,no,2102,yes,no,cellular,18,jul,292,2,-1,0,unknown,no,2024-01-04 14:00:00
35,management,single,tertiary,no,714,yes,no,cellular,26,aug,135,22,-1,0,unknown,no,2024-01-04 15:00:00
34,admin.,married,secondary,no,1191,yes,no,unknown,21,may,383,2,-1,0,unknown,no,2024-01-04 16:00:00
48,technician,divorced,secondary,no,94,yes,no,cellular,12,may,87,2,-1,0,unknown,no,2024-01-04 17:00:00
51,technician,married,secondary,no,428,no,yes,cellular,18,jul,145,2,-1,0,unknown,no,2024-01-04 18:00:00
28,services,divorced,secondary,no,356,no,no,cellular,28,jan,296,1,-1,0,unknown,no,2024-01-04 19:00:00
39,admin.,single,secondary,no,762,yes,no,unknown,8,may,288,1,-1,0,unknown,no,2024-01-04 20:00:00
51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,unknown,no,2024-01-04 21:00:00
49,technician,married,secondary,no,-215,yes,no,unknown,26,may,155,2,-1,0,unknown,no,2024-01-04 22:00:00
27,admin.,single,secondary,no,3,yes,no,cellular,8,may,346,2,-1,0,unknown,no,2024-01-04 23:00:00
29,blue-collar,married,primary,no,715,yes,no,unknown,27,may,170,1,-1,0,unknown,no,2024-01-05 00:00:00
33,blue-collar,divorced,secondary,no,176,yes,no,unknown,12,may,157,5,-1,0,unknown,no,2024-01-05 01:00:00
37,management,married,tertiary,no,0,yes,no,unknown,7,may,228,1,-1,0,unknown,no,2024-01-05 02:00:00
36,admin.,married,secondary,no,953,yes,no,cellular,17,aug,80,1,81,2,failure,no,2024-01-05 03:00:00
31,admin.,single,secondary,no,1016,yes,no,unknown,20,jun,9,5,-1,0,unknown,no,2024-01-05 04:00:00
53,admin.,married,secondary,no,1373,no,no,cellular,5,aug,78,2,-1,0,unknown,no,2024-01-05 05:00:00
46,blue-collar,married,primary,no,501,yes,no,unknown,14,may,230,2,-1,0,unknown,no,2024-01-05 06:00:00
28,student,single,tertiary,no,737,yes,no,unknown,27,may,125,1,-1,0,unknown,no,2024-01-05 07:00:00
45,admin.,married,secondary,no,985,yes,no,unknown,13,may,390,1,-1,0,unknown,no,2024-01-05 08:00:00
25,student,married,tertiary,no,4923,yes,yes,cellular,19,feb,266,2,219,12,other,no,2024-01-05 09:00:00
36,management,single,tertiary,no,436,no,no,cellular,13,apr,567,1,595,2,failure,yes,2024-01-05 10:00:00
22,services,single,secondary,no,652,no,no,telephone,31,aug,139,1,-1,0,unknown,no,2024-01-05 11:00:00
53,management,married,tertiary,no,261,yes,no,telephone,14,may,154,2,336,2,failure,no,2024-01-05 12:00:00
52,admin.,married,secondary,no,7742,no,no,cellular,11,aug,149,3,-1,0,unknown,no,2024-01-05 13:00:00
26,services,married,secondary,no,0,yes,no,cellular,18,may,130,4,-1,0,unknown,no,2024-01-05 14:00:00
41,entrepreneur,married,tertiary,no,-81,no,yes,unknown,2,jul,83,3,-1,0,unknown,no,2024-01-05 15:00:00
33,blue-collar,married,primary,no,261,yes,no,cellular,20,nov,252,1,-1,0,unknown,no,2024-01-05 16:00:00
58,retired,married,primary,no,928,no,no,cellular,26,may,304,1,-1,0,unknown,no,2024-01-05 17:00:00
48,services,divorced,secondary,no,457,yes,no,cellular,11,may,199,1,326,5,other,no,2024-01-05 18:00:00
71,retired,married,tertiary,no,2651,no,no,cellular,5,feb,531,2,-1,0,unknown,no,2024-01-05 19:00:00
43,blue-collar,married,primary,no,50,no,no,unknown,28,may,90,8,-1,0,unknown,no,2024-01-05 20:00:00
56,services,married,secondary,no,5486,yes,no,cellular,30,jul,251,3,-1,0,unknown,no,2024-01-05 21:00:00
58,technician,divorced,secondary,no,-354,yes,yes,cellular,7,jul,98,1,-1,0,unknown,no,2024-01-05 22:00:00
30,admin.,married,secondary,no,60,no,yes,cellular,25,jul,61,2,-1,0,unknown,no,2024-01-05 23:00:00
50,admin.,married,secondary,no,5361,no,no,cellular,18,feb,276,3,195,1,failure,no,2024-01-06 00:00:00
42,housemaid,married,secondary,no,341,no,no,unknown,24,jun,790,3,-1,0,unknown,no,2024-01-06 01:00:00
51,management,married,tertiary,no,8304,no,no,cellular,12,aug,105,2,-1,0,unknown,no,2024-01-06 02:00:00
20,student,single,unknown,no,4137,yes,no,telephone,16,apr,55,2,-1,0,unknown,no,2024-01-06 03:00:00
47,admin.,married,unknown,no,0,yes,no,cellular,21,nov,85,1,198,1,failure,no,2024-01-06 04:00:00
24,services,married,secondary,no,183,yes,no,cellular,18,may,453,4,-1,0,unknown,no,2024-01-06 05:00:00
63,retired,married,secondary,no,18016,no,no,cellular,7,jul,371,1,-1,0,unknown,yes,2024-01-06 06:00:00
56,retired,married,secondary,no,728,no,no,cellular,31,jul,107,15,-1,0,unknown,no,2024-01-06 07:00:00
49,unemployed,divorced,secondary,no,495,yes,no,unknown,16,may,40,5,-1,0,unknown,no,2024-01-06 08:00:00
32,technician,married,secondary,no,1118,yes,yes,unknown,9,may,128,2,-1,0,unknown,no,2024-01-06 09:00:00
30,technician,single,tertiary,no,0,yes,no,cellular,13,aug,150,4,-1,0,unknown,no,2024-01-06 10:00:00
44,management,divorced,tertiary,no,1467,no,no,unknown,17,jun,49,1,-1,0,unknown,no,2024-01-06 11:00:00
58,technician,married,unknown,no,-205,yes,no,unknown,3,jun,497,2,-1,0,unknown,no,2024-01-06 12:00:00
52,blue-collar,married,primary,no,990,no,no,cellular,21,aug,96,2,-1,0,unknown,no,2024-01-06 13:00:00
35,technician,married,tertiary,no,118,no,no,cellular,6,aug,358,2,-1,0,unknown,no,2024-01-06 14:00:00
34,entrepreneur,married,primary,no,7279,yes,no,cellular,12,may,882,1,-1,0,unknown,yes,2024-01-06 15:00:00
29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown,no,2024-01-06 16:00:00
36,management,single,tertiary,no,1520,no,no,cellular,22,aug,101,2,-1,0,unknown,no,2024-01-06 17:00:00
43,admin.,married,secondary,no,2271,no,no,telephone,10,nov,524,1,-1,0,unknown,yes,2024-01-06 18:00:00
53,management,married,tertiary,no,8093,no,no,cellular,19,nov,93,1,-1,0,unknown,no,2024-01-06 19:00:00
47,self-employed,married,secondary,no,523,no,no,unknown,20,jul,7,1,-1,0,unknown,no,2024-01-06 20:00:00
52,housemaid,married,primary,no,618,yes,yes,cellular,10,aug,352,2,102,2,failure,no,2024-01-06 21:00:00
27,blue-collar,single,secondary,no,5,yes,no,unknown,19,may,205,3,-1,0,unknown,no,2024-01-06 22:00:00
49,management,married,tertiary,no,96,no,no,cellular,7,jul,51,2,-1,0,unknown,no,2024-01-06 23:00:00
49,blue-collar,married,primary,no,399,no,no,cellular,29,jan,679,1,-1,0,unknown,no,2024-01-07 00:00:00
42,blue-collar,married,primary,no,199,yes,no,cellular,2,feb,272,1,-1,0,unknown,no,2024-01-07 01:00:00
38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,unknown,no,2024-01-07 02:00:00
42,management,married,tertiary,no,1162,yes,no,cellular,13,may,406,5,364,1,other,no,2024-01-07 03:00:00
39,services,married,unknown,no,-516,yes,no,unknown,9,may,86,2,-1,0,unknown,no,2024-01-07 04:00:00
48,services,divorced,secondary,no,-361,yes,no,cellular,12,may,1062,3,349,3,other,yes,2024-01-07 05:00:00
35,admin.,married,secondary,no,4698,yes,no,unknown,16,jun,359,1,-1,0,unknown,no,2024-01-07 06:00:00
34,admin.,married,secondary,no,-45,yes,no,cellular,21,jul,88,4,-1,0,unknown,no,2024-01-07 07:00:00
45,admin.,married,secondary,no,171,yes,yes,cellular,7,aug,292,1,-1,0,unknown,no,2024-01-07 08:00:00
57,admin.,single,secondary,no,3551,yes,no,cellular,12,may,458,1,-1,0,unknown,yes,2024-01-07 09:00:00
47,admin.,single,secondary,no,3531,yes,no,cellular,7,jul,49,6,-1,0,unknown,no,2024-01-07 10:00:00
55,management,married,tertiary,no,5804,no,no,unknown,24,jun,56,3,-1,0,unknown,no,2024-01-07 11:00:00
39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no,2024-01-07 12:00:00
49,retired,married,primary,no,375,no,yes,telephone,21,jul,110,7,-1,0,unknown,no,2024-01-07 13:00:00
37,technician,divorced,secondary,no,531,no,no,unknown,17,jun,150,7,-1,0,unknown,no,2024-01-07 14:00:00
32,management,single,tertiary,no,3283,no,no,cellular,12,aug,623,2,191,2,success,yes,2024-01-07 15:00:00
31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,may,414,1,175,1,failure,no,2024-01-07 16:00:00
30,self-employed,married,secondary,no,581,yes,no,cellular,21,nov,197,3,-1,0,unknown,no,2024-01-07 17:00:00
37,blue-collar,single,primary,no,0,yes,no,unknown,5,jun,309,2,-1,0,unknown,no,2024-01-07 18:00:00
47,technician,married,secondary,no,275,no,no,cellular,20,aug,447,4,-1,0,unknown,no,2024-01-07 19:00:00
58,blue-collar,married,unknown,no,807,yes,no,cellular,7,may,57,1,366,2,failure,no,2024-01-07 20:00:00
33,admin.,single,secondary,no,901,no,no,cellular,3,feb,18,5,6,3,other,no,2024-01-07 21:00:00
25,blue-collar,single,secondary,no,674,no,no,cellular,24,jul,736,2,-1,0,unknown,no,2024-01-07 22:00:00
32,technician,married,secondary,no,3095,no,no,cellular,12,aug,204,10,-1,0,unknown,no,2024-01-07 23:00:00
57,management,single,unknown,no,5368,yes,no,cellular,21,nov,585,1,-1,0,unknown,no,2024-01-08 00:00:00
37,housemaid,married,unknown,no,3075,no,no,unknown,20,jun,29,3,-1,0,unknown,no,2024-01-08 01:00:00
31,self-employed,married,tertiary,no,168,no,no,cellular,4,feb,193,2,-1,0,unknown,yes,2024-01-08 02:00:00
59,housemaid,married,primary,no,57,no,no,cellular,22,aug,212,11,-1,0,unknown,no,2024-01-08 03:00:00
33,management,single,tertiary,no,-53,no,no,cellular,29,jan,617,2,-1,0,unknown,no,2024-01-08 04:00:00
55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,-1,0,unknown,no,2024-01-08 05:00:00
31,blue-collar,married,secondary,no,-110,yes,no,unknown,26,may,440,1,-1,0,unknown,no,2024-01-08 06:00:00
41,blue-collar,married,secondary,yes,-750,yes,yes,cellular,21,jul,251,3,-1,0,unknown,no,2024-01-08 07:00:00
70,retired,married,secondary,no,2064,no,no,cellular,22,oct,334,1,-1,0,unknown,no,2024-01-08 08:00:00
32,admin.,single,secondary,no,-32,no,no,cellular,29,jan,320,1,185,5,other,no,2024-01-08 09:00:00
27,entrepreneur,married,secondary,no,2329,no,no,telephone,27,oct,131,1,-1,0,unknown,yes,2024-01-08 10:00:00
35,technician,divorced,secondary,no,556,yes,no,unknown,13,may,214,1,-1,0,unknown,no,2024-01-08 11:00:00
31,management,single,tertiary,no,424,no,yes,cellular,7,aug,224,2,-1,0,unknown,no,2024-01-08 12:00:00
35,services,married,secondary,no,0,no,yes,telephone,9,jul,42,1,-1,0,unknown,no,2024-01-08 13:00:00
36,student,single,unknown,no,386,no,no,unknown,18,jun,359,2,-1,0,unknown,no,2024-01-08 14:00:00
34,management,divorced,tertiary,no,471,no,no,cellular,20,apr,247,1,332,4,failure,no,2024-01-08 15:00:00
56,self-employed,married,tertiary,yes,0,no,no,cellular,19,nov,122,1,-1,0,unknown,no,2024-01-08 16:00:00
37,blue-collar,married,primary,no,153,no,yes,cellular,31,jul,15,26,-1,0,unknown,no,2024-01-08 17:00:00
55,technician,married,secondary,no,726,yes,no,unknown,16,may,271,1,-1,0,unknown,no,2024-01-08 18:00:00
56,technician,married,tertiary,no,1181,no,no,cellular,28,jan,186,1,433,1,failure,yes,2024-01-08 19:00:00
44,technician,married,secondary,no,533,yes,no,cellular,8,may,153,4,171,3,failure,no,2024-01-08 20:00:00
59,retired,married,tertiary,no,941,no,yes,cellular,4,feb,231,1,210,1,failure,no,2024-01-08 21:00:00
53,blue-collar,single,primary,no,354,yes,no,cellular,29,jan,133,1,226,2,failure,no,2024-01-08 22:00:00
48,management,married,secondary,no,3663,yes,no,cellular,19,nov,239,1,-1,0,unknown,no,2024-01-08 23:00:00
33,entrepreneur,married,tertiary,no,0,yes,yes,cellular,18,nov,114,1,-1,0,unknown,no,2024-01-09 00:00:00
28,student,single,secondary,no,153,no,no,cellular,23,jul,1124,2,-1,0,unknown,yes,2024-01-09 01:00:00
44,blue-collar,married,secondary,no,8666,no,no,telephone,6,apr,172,1,-1,0,unknown,no,2024-01-09 02:00:00
35,blue-collar,married,secondary,no,73,no,no,unknown,9,may,134,3,-1,0,unknown,no,2024-01-09 03:00:00
25,services,married,secondary,no,72,yes,no,cellular,23,jul,305,2,-1,0,unknown,no,2024-01-09 04:00:00
56,retired,married,tertiary,no,5,no,no,cellular,23,jul,122,3,-1,0,unknown,no,2024-01-09 05:00:00
37,student,divorced,tertiary,no,0,no,no,telephone,30,jul,100,6,-1,0,unknown,no,2024-01-09 06:00:00
38,management,single,tertiary,no,7303,yes,no,cellular,20,apr,164,6,-1,0,unknown,no,2024-01-09 07:00:00
51,blue-collar,divorced,primary,no,0,yes,no,cellular,21,jul,322,2,-1,0,unknown,no,2024-01-09 08:00:00
35,management,divorced,tertiary,no,500,yes,no,cellular,5,feb,177,1,252,1,failure,no,2024-01-09 09:00:00
58,retired,married,secondary,no,413,no,no,cellular,27,aug,104,5,-1,0,unknown,no,2024-01-09 10:00:00
31,management,married,tertiary,yes,-1038,yes,no,cellular,16,jul,255,2,-1,0,unknown,no,2024-01-09 11:00:00
84,retired,divorced,primary,no,1680,no,no,telephone,6,sep,113,5,97,3,other,no,2024-01-09 12:00:00
53,management,married,tertiary,no,3911,yes,yes,unknown,30,may,63,2,-1,0,unknown,no,2024-01-09 13:00:00
29,unemployed,single,secondary,no,2424,no,no,cellular,6,feb,93,1,-1,0,unknown,no,2024-01-09 14:00:00
30,self-employed,single,tertiary,no,800,no,no,unknown,6,may,95,2,-1,0,unknown,no,2024-01-09 15:00:00
31,admin.,single,secondary,no,626,yes,no,unknown,21,may,211,1,-1,0,unknown,no,2024-01-09 16:00:00
44,self-employed,married,secondary,no,-264,yes,no,cellular,29,jan,227,1,-1,0,unknown,no,2024-01-09 17:00:00
50,unemployed,married,secondary,no,5164,no,no,unknown,12,jun,117,5,-1,0,unknown,no,2024-01-09 18:00:00
34,technician,married,tertiary,no,4953,no,no,cellular,7,aug,235,2,-1,0,unknown,no,2024-01-09 19:00:00
30,technician,single,secondary,no,1692,yes,yes,unknown,28,may,141,2,-1,0,unknown,no,2024-01-09 20:00:00
31,blue-collar,married,secondary,no,714,yes,no,unknown,23,may,254,1,-1,0,unknown,no,2024-01-09 21:00:00
36,technician,single,secondary,no,2151,yes,no,cellular,13,may,134,1,370,1,failure,no,2024-01-09 22:00:00
31,self-employed,single,unknown,no,7118,yes,no,cellular,8,may,795,6,170,3,failure,no,2024-01-09 23:00:00
54,management,divorced,tertiary,no,2171,yes,yes,telephone,18,nov,1034,1,-1,0,unknown,yes,2024-01-10 00:00:00
42,self-employed,married,tertiary,no,10072,no,no,cellular,16,nov,137,3,208,1,failure,no,2024-01-10 01:00:00
26,management,single,tertiary,no,690,no,no,cellular,5,feb,76,3,-1,0,unknown,no,2024-01-10 02:00:00
23,services,married,secondary,no,2211,yes,no,cellular,15,may,210,2,-1,0,unknown,no,2024-01-10 03:00:00
55,unknown,married,secondary,no,2206,no,no,cellular,12,aug,265,1,91,5,success,yes,2024-01-10 04:00:00
24,student,single,secondary,no,387,no,no,telephone,4,may,340,8,-1,0,unknown,yes,2024-01-10 05:00:00
26,student,single,tertiary,no,376,no,no,telephone,2,feb,237,2,-1,0,unknown,no,2024-01-10 06:00:00
34,technician,divorced,secondary,no,0,yes,yes,cellular,20,apr,110,3,269,2,other,no,2024-01-10 07:00:00
38,technician,married,secondary,no,-104,no,no,cellular,28,aug,13,17,-1,0,unknown,no,2024-01-10 08:00:00
43,entrepreneur,married,primary,no,1318,yes,yes,telephone,11,may,10,8,-1,0,unknown,no,2024-01-10 09:00:00
38,blue-collar,married,secondary,no,3598,no,no,unknown,6,jun,154,1,-1,0,unknown,no,2024-01-10 10:00:00
31,management,single,tertiary,no,12857,yes,no,telephone,4,may,483,4,87,2,success,yes,2024-01-10 11:00:00
43,management,divorced,tertiary,no,350,yes,no,unknown,4,jun,128,1,-1,0,unknown,no,2024-01-10 12:00:00
27,admin.,single,secondary,no,1,yes,no,unknown,12,may,86,1,-1,0,unknown,no,2024-01-10 13:00:00
51,management,married,tertiary,no,1854,yes,yes,cellular,7,may,166,3,338,2,failure,no,2024-01-10 14:00:00
26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown,no,2024-01-10 15:00:00
59,entrepreneur,married,primary,no,0,no,no,unknown,19,jun,239,1,-1,0,unknown,no,2024-01-10 16:00:00
53,blue-collar,married,secondary,no,359,no,yes,unknown,8,may,238,8,-1,0,unknown,no,2024-01-10 17:00:00
33,management,married,tertiary,no,2126,no,no,cellular,8,aug,174,2,-1,0,unknown,no,2024-01-10 18:00:00
37,admin.,married,secondary,no,36,yes,no,unknown,13,may,428,1,-1,0,unknown,no,2024-01-10 19:00:00
40,blue-collar,married,secondary,no,3311,yes,yes,unknown,26,may,243,6,-1,0,unknown,no,2024-01-10 20:00:00
38,blue-collar,divorced,secondary,no,889,no,yes,unknown,18,jun,362,1,-1,0,unknown,no,2024-01-10 21:00:00
56,services,married,secondary,yes,-8,no,no,cellular,6,aug,159,2,-1,0,unknown,no,2024-01-10 22:00:00
50,management,married,secondary,no,49,yes,no,unknown,5,may,180,2,-1,0,unknown,no,2024-01-10 23:00:00
34,admin.,married,secondary,no,1406,yes,no,cellular,27,may,145,1,-1,0,unknown,yes,2024-01-11 00:00:00
