age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,event_time
33,blue-collar,married,primary,no,139,yes,no,cellular,8,may,548,1,-1,0,unknown,no,2027-02-08 22:00:00
50,admin.,married,secondary,no,167,no,yes,cellular,19,nov,47,1,133,1,failure,no,2027-02-08 23:00:00
42,management,married,tertiary,no,202,no,no,unknown,6,jun,136,1,-1,0,unknown,no,2027-02-09 00:00:00
30,services,single,secondary,no,1824,yes,no,cellular,21,jul,153,2,-1,0,unknown,no,2027-02-09 01:00:00
53,blue-collar,divorced,secondary,no,-376,yes,no,cellular,9,feb,90,2,-1,0,unknown,no,2027-02-09 02:00:00
57,self-employed,married,secondary,no,380,no,no,cellular,18,nov,878,2,-1,0,unknown,no,2027-02-09 03:00:00
32,management,single,tertiary,no,597,no,yes,cellular,24,jul,869,1,-1,0,unknown,no,2027-02-09 04:00:00
60,housemaid,married,unknown,no,2769,no,no,cellular,13,aug,96,2,-1,0,unknown,no,2027-02-09 05:00:00
27,management,single,tertiary,no,831,yes,no,cellular,21,jul,369,1,-1,0,unknown,no,2027-02-09 06:00:00
53,blue-collar,single,secondary,no,5715,no,no,cellular,28,jan,287,2,-1,0,unknown,no,2027-02-09 07:00:00
40,entrepreneur,married,secondary,no,285,no,no,cellular,21,nov,133,1,-1,0,unknown,no,2027-02-09 08:00:00
36,management,single,tertiary,no,2646,no,no,cellular,13,oct,169,1,182,10,success,yes,2027-02-09 09:00:00
43,management,married,tertiary,no,-391,yes,no,cellular,28,jul,193,8,-1,0,unknown,no,2027-02-09 10:00:00
47,retired,married,primary,yes,-13,no,no,unknown,13,may,295,1,-1,0,unknown,no,2027-02-09 11:00:00
55,blue-collar,divorced,secondary,no,4053,no,no,cellular,19,nov,113,1,166,2,failure,no,2027-02-09 12:00:00
89,retired,married,tertiary,no,553,no,no,telephone,19,aug,2027,5,-1,0,unknown,no,2027-02-09 13:00:00
33,blue-collar,married,primary,no,934,yes,no,unknown,4,jun,244,2,-1,0,unknown,no,2027-02-09 14:00:00
32,management,single,tertiary,no,1431,no,no,cellular,4,feb,199,2,-1,0,unknown,no,2027-02-09 15:00:00
48,blue-collar,married,primary,no,193,no,yes,cellular,25,aug,64,10,-1,0,unknown,no,2027-02-09 16:00:00
35,self-employed,single,tertiary,no,670,no,yes,cellular,13,may,44,1,-1,0,unknown,no,2027-02-09 17:00:00
54,management,divorced,tertiary,no,29887,yes,no,unknown,16,may,865,1,-1,0,unknown,no,2027-02-09 18:00:00
46,technician,married,tertiary,no,405,no,no,cellular,11,aug,138,3,-1,0,unknown,no,2027-02-09 19:00:00
45,management,married,tertiary,no,753,yes,no,cellular,2,apr,2870,2,-1,0,unknown,no,2027-02-09 20:00:00
54,blue-collar,married,unknown,no,1827,no,no,cellular,20,apr,167,1,350,1,failure,no,2027-02-09 21:00:00
39,management,married,tertiary,no,63,yes,no,cellular,16,apr,479,1,330,1,failure,no,2027-02-09 22:00:00
35,blue-collar,married,secondary,no,0,yes,yes,cellular,21,nov,113,1,-1,0,unknown,no,2027-02-09 23:00:00
39,technician,married,tertiary,no,-276,no,yes,cellular,11,aug,121,4,-1,0,unknown,no,2027-02-10 00:00:00
30,management,single,secondary,no,0,no,no,cellular,4,feb,405,1,-1,0,unknown,no,2027-02-10 01:00:00
29,technician,single,tertiary,no,0,yes,no,cellular,7,may,347,2,337,6,failure,yes,2027-02-10 02:00:00
39,technician,single,secondary,no,69,no,no,cellular,26,aug,183,3,-1,0,unknown,no,2027-02-10 03:00:00
25,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,1,94,1,success,yes,2027-02-10 04:00:00
28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,56,1,184,2,failure,no,2027-02-10 05:00:00
42,technician,married,secondary,yes,-197,yes,no,cellular,6,aug,66,7,-1,0,unknown,no,2027-02-10 06:00:00
52,management,married,tertiary,no,1701,yes,yes,cellular,17,nov,381,1,117,2,other,no,2027-02-10 07:00:00
33,management,single,tertiary,no,48,yes,no,cellular,19,nov,308,5,-1,0,unknown,no,2027-02-10 08:00:00
60,management,married,secondary,no,49,no,yes,cellular,8,jul,76,2,-1,0,unknown,no,2027-02-10 09:00:00
58,retired,married,primary,no,741,no,no,unknown,20,jun,81,2,-1,0,unknown,no,2027-02-10 10:00:00
51,management,single,tertiary,no,6503,no,no,telephone,21,nov,178,5,-1,0,unknown,no,2027-02-10 11:00:00
36,unemployed,divorced,secondary,no,1366,no,yes,cellular,2,feb,131,1,-1,0,unknown,no,2027-02-10 12:00:00
68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success,yes,2027-02-10 13:00:00
44,management,married,tertiary,no,423,no,no,cellular,12,mar,2330,5,-1,0,unknown,yes,2027-02-10 14:00:00
47,entrepreneur,married,tertiary,no,0,no,no,cellular,16,feb,261,2,-1,0,unknown,yes,2027-02-10 15:00:00
48,management,married,tertiary,no,2,no,no,cellular,16,jun,79,2,-1,0,unknown,no,2027-02-10 16:00:00
51,management,single,tertiary,no,8265,yes,no,cellular,21,nov,168,3,-1,0,unknown,no,2027-02-10 17:00:00
55,blue-collar,divorced,primary,no,2227,yes,no,telephone,21,nov,148,3,172,3,failure,no,2027-02-10 18:00:00
43,blue-collar,married,secondary,no,545,yes,no,cellular,21,nov,144,1,-1,0,unknown,no,2027-02-10 19:00:00
32,management,single,secondary,no,416,yes,no,cellular,18,nov,268,2,-1,0,unknown,no,2027-02-10 20:00:00
59,admin.,married,secondary,no,145,yes,no,telephone,12,may,556,2,287,13,success,yes,2027-02-10 21:00:00
59,retired,married,primary,no,468,yes,no,telephone,8,jul,71,1,-1,0,unknown,no,2027-02-10 22:00:00
37,management,married,tertiary,no,5016,no,no,cellular,8,aug,119,1,-1,0,unknown,no,2027-02-10 23:00:00
33,management,married,tertiary,no,862,yes,no,cellular,8,aug,166,3,-1,0,unknown,no,2027-02-11 00:00:00
24,management,single,tertiary,no,1,no,no,cellular,14,may,396,5,-1,0,unknown,yes,2027-02-11 01:00:00
38,technician,married,secondary,no,133,yes,no,unknown,28,may,156,1,-1,0,unknown,no,2027-02-11 02:00:00
53,blue-collar,married,primary,no,10,yes,no,unknown,19,may,73,1,-1,0,unknown,no,2027-02-11 03:00:00
28,blue-collar,single,secondary,no,5,yes,no,cellular,14,may,178,2,360,3,failure,no,2027-02-11 04:00:00
39,housemaid,married,secondary,no,1372,yes,yes,cellular,5,may,206,1,355,1,failure,no,2027-02-11 05:00:00
47,housemaid,married,primary,no,201,yes,no,cellular,7,aug,58,2,382,1,failure,no,2027-02-11 06:00:00
36,management,married,secondary,no,396,yes,no,cellular,7,may,327,4,-1,0,unknown,no,2027-02-11 07:00:00
26,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1,0,unknown,no,2027-02-11 08:00:00
41,technician,married,tertiary,no,3700,no,no,cellular,19,nov,136,1,-1,0,unknown,no,2027-02-11 09:00:00
33,student,married,secondary,no,1536,no,no,cellular,9,feb,359,1,92,3,success,yes,2027-02-11 10:00:00
45,admin.,married,secondary,no,362,no,no,cellular,12,aug,536,4,-1,0,unknown,no,2027-02-11 11:00:00
53,admin.,married,secondary,no,1815,no,no,cellular,29,jul,86,6,-1,0,unknown,no,2027-02-11 12:00:00
44,blue-collar,single,primary,no,116,yes,no,unknown,15,may,160,1,-1,0,unknown,no,2027-02-11 13:00:00
61,retired,married,secondary,no,76,yes,no,cellular,15,jul,195,7,-1,0,unknown,no,2027-02-11 14:00:00
49,blue-collar,married,primary,no,6429,no,no,cellular,19,nov,108,1,-1,0,unknown,no,2027-02-11 15:00:00
56,blue-collar,married,primary,no,2163,no,no,telephone,31,jul,31,3,-1,0,unknown,no,2027-02-11 16:00:00
37,self-employed,single,tertiary,no,2441,yes,yes,cellular,7,may,248,1,-1,0,unknown,no,2027-02-11 17:00:00
24,student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,other,no,2027-02-11 18:00:00
30,services,single,secondary,no,9720,no,yes,cellular,20,nov,255,2,-1,0,unknown,no,2027-02-11 19:00:00
47,management,single,tertiary,no,124,no,no,cellular,29,aug,14,15,-1,0,unknown,no,2027-02-11 20:00:00
36,blue-collar,married,secondary,no,688,yes,no,unknown,6,may,174,2,-1,0,unknown,no,2027-02-11 21:00:00
80,retired,married,secondary,no,2,no,no,telephone,15,oct,442,1,-1,0,unknown,no,2027-02-11 22:00:00
31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,unknown,no,2027-02-11 23:00:00
33,blue-collar,married,primary,no,359,yes,yes,cellular,19,nov,158,1,-1,0,unknown,no,2027-02-12 00:00:00
60,blue-collar,married,primary,no,3230,no,no,unknown,11,jun,281,4,-1,0,unknown,no,2027-02-12 01:00:00
33,technician,married,tertiary,no,599,yes,no,cellular,29,aug,461,2,-1,0,unknown,no,2027-02-12 02:00:00
35,blue-collar,single,secondary,no,1253,no,no,unknown,29,may,2260,2,-1,0,unknown,no,2027-02-12 03:00:00
38,admin.,married,secondary,no,326,yes,no,cellular,17,apr,69,2,-1,0,unknown,no,2027-02-12 04:00:00
31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown,no,2027-02-12 05:00:00
27,self-employed,married,tertiary,no,0,no,yes,cellular,28,jul,133,4,-1,0,unknown,no,2027-02-12 06:00:00
35,management,married,secondary,no,674,no,no,cellular,8,aug,87,2,-1,0,unknown,no,2027-02-12 07:00:00
45,admin.,married,secondary,no,215,yes,yes,cellular,15,may,14,4,-1,0,unknown,no,2027-02-12 08:00:00
31,blue-collar,married,tertiary,no,433,no,yes,cellular,3,feb,114,1,-1,0,unknown,no,2027-02-12 09:00:00
32,unemployed,single,tertiary,no,336,yes,no,unknown,8,may,139,1,-1,0,unknown,no,2027-02-12 10:00:00
33,blue-collar,married,secondary,no,139,yes,yes,cellular,18,may,732,2,291,5,failure,yes,2027-02-12 11:00:00
50,self-employed,divorced,tertiary,no,59,yes,no,unknown,28,may,67,2,-1,0,unknown,no,2027-02-12 12:00:00
29,entrepreneur,single,secondary,no,404,no,no,cellular,30,jan,413,3,-1,0,unknown,no,2027-02-12 13:00:00
40,blue-collar,married,primary,no,676,no,no,unknown,9,jun,74,1,-1,0,unknown,no,2027-02-12 14:00:00
31,blue-collar,single,secondary,no,11639,yes,no,cellular,7,may,1191,1,-1,0,unknown,no,2027-02-12 15:00:00
36,management,married,tertiary,no,2283,no,no,cellular,28,jan,213,2,-1,0,unknown,no,2027-02-12 16:00:00
58,services,married,secondary,no,0,no,no,telephone,29,jul,50,2,-1,0,unknown,no,2027-02-12 17:00:00
37,blue-collar,married,secondary,no,7,yes,yes,cellular,7,may,336,1,-1,0,unknown,no,2027-02-12 18:00:00
41,management,single,tertiary,no,1113,yes,yes,unknown,9,jun,388,12,-1,0,unknown,no,2027-02-12 19:00:00
40,technician,divorced,secondary,no,0,yes,no,cellular,2,feb,67,1,-1,0,unknown,no,2027-02-12 20:00:00
28,self-employed,single,tertiary,no,805,no,no,cellular,12,nov,116,5,170,2,failure,no,2027-02-12 21:00:00
33,admin.,single,tertiary,no,7608,no,no,cellular,30,mar,238,4,-1,0,unknown,yes,2027-02-12 22:00:00
36,admin.,single,secondary,no,22,yes,no,cellular,22,jul,77,5,-1,0,unknown,no,2027-02-12 23:00:00
31,services,single,secondary,no,297,no,no,cellular,30,jan,229,1,-1,0,unknown,no,2027-02-13 00:00:00
29,blue-collar,single,secondary,no,482,no,yes,cellular,10,jul,1097,3,-1,0,unknown,yes,2027-02-13 01:00:00
30,blue-collar,married,secondary,no,1196,no,no,unknown,27,may,147,1,-1,0,unknown,no,2027-02-13 02:00:00
27,management,single,tertiary,no,2559,yes,no,cellular,6,may,227,1,-1,0,unknown,no,2027-02-13 03:00:00
32,housemaid,married,primary,no,0,yes,no,cellular,9,jul,90,1,-1,0,unknown,no,2027-02-13 04:00:00
40,services,married,secondary,no,581,yes,no,unknown,15,may,1013,3,-1,0,unknown,no,2027-02-13 05:00:00
